village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Phaphariyana,0,0,0,3,21,35,2,8,49,40,19,11,23,25,1,0,58,5,,45,13,42,14,58,1,53,6,50,9
Pokhri,0,0,0,18,0,0,17,1,0,17,1,16,2,0,0,0,18,0,,13,5,18,0,18,0,18,0,4,14
Sansou,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,1,0,0,1
Molthi,0,0,1,2,5,19,4,17,6,16,11,7,13,7,0,0,27,10,,19,8,27,0,25,2,25,2,22,5
Mansari,0,0,0,4,10,50,14,42,8,54,10,1,0,63,0,0,64,1,,57,7,38,24,47,17,40,24,59,5
Dumlikot,0,0,0,10,3,22,14,14,7,30,5,2,8,25,0,0,35,0,,29,6,29,3,26,9,30,5,34,1
Naidi,0,0,0,11,13,32,43,12,1,47,9,4,2,50,0,0,56,0,,32,24,31,20,32,24,41,15,36,19
Bagaili,0,0,0,24,27,7,10,34,14,40,18,23,3,32,0,0,58,0,,55,3,45,10,57,1,38,20,35,21
Rekholi,0,0,0,16,14,32,34,16,12,48,14,11,4,47,0,0,62,0,,29,33,42,20,47,15,39,23,31,24
Paptoli,0,0,0,6,8,22,7,14,15,31,5,0,4,32,0,0,36,0,,31,5,22,14,27,9,27,9,36,0
Syoli Talli,0,0,0,6,11,61,11,64,3,65,13,15,10,53,0,0,78,9,,73,4,64,13,78,0,72,6,74,4
Syoli Malli,0,0,0,5,47,41,46,33,14,65,28,43,16,34,2,0,91,29,,81,7,88,4,92,1,84,9,83,10
Khand Talla,0,0,0,33,16,1,21,26,3,43,7,42,5,3,0,0,50,0,,48,2,41,9,50,0,35,15,47,2
