village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Budang Thangsing,7,68,19,68,25,1,18,75,1,88,6,26,50,18,0,47,43,0,,92,2,94,0,95,0,82,12,84,10
Khamdong,2,92,13,77,30,0,21,85,1,98,9,20,74,13,0,60,47,0,,105,2,107,0,107,0,50,57,105,2
Dung Dung,23,200,32,212,43,0,57,194,4,200,55,74,149,32,1,116,138,0,,250,5,250,5,254,1,218,37,227,28
Aritar,4,41,4,36,13,0,8,41,0,42,7,15,29,5,0,25,24,0,,47,2,45,4,49,0,49,0,44,5
Chisopani,31,181,24,172,65,0,45,194,1,171,70,88,123,24,0,131,96,0,,238,4,242,1,242,2,182,60,212,32
Sakyong,3,38,8,36,13,0,11,38,0,18,31,10,32,7,0,20,29,0,,47,2,48,1,49,0,20,29,40,9
Sirwani,5,84,13,64,38,0,27,75,0,82,20,33,61,8,0,54,48,0,,98,4,100,2,102,0,87,15,90,12
Rabdang,6,32,8,34,12,0,11,35,1,41,6,17,23,6,0,23,23,0,,43,4,47,0,47,0,46,1,44,3
Beng,0,35,5,27,13,0,5,35,0,34,6,12,22,6,0,21,17,0,,39,1,40,0,40,0,39,1,37,3
Lingzey (Simik),0,56,9,49,16,0,15,49,1,55,11,14,42,9,0,43,22,0,,66,0,65,1,66,0,57,9,64,2
Namgeythang,5,45,3,38,15,0,12,41,0,38,15,22,28,3,0,24,29,0,,52,1,53,0,53,0,49,4,42,11
Chadey,6,56,5,50,18,0,10,60,1,56,17,14,49,4,0,35,31,0,,73,1,72,1,75,0,72,1,67,7
Simik,5,32,7,35,9,0,10,34,0,14,30,13,25,6,0,29,14,0,,42,2,44,0,44,0,42,2,44,0
