village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kutunia,5,21,30,16,33,7,20,31,5,52,4,5,21,30,0,0,56,0,,56,0,24,32,56,0,22,34,56,0
Padajampali,0,3,5,2,6,0,1,7,0,8,0,0,2,6,0,0,8,0,,8,0,3,5,8,0,3,5,8,0
Garvana,3,19,22,10,27,7,18,16,10,41,3,4,19,21,0,2,42,0,,44,0,20,24,43,1,17,27,44,0
Jhagarpur,3,49,59,25,74,12,47,51,13,107,4,7,48,56,0,0,111,0,,77,34,53,58,110,1,70,41,109,2
Badgudiali,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Jaurumal,4,15,22,12,21,8,13,19,9,38,3,5,15,21,0,1,40,0,,41,0,21,20,41,0,20,21,41,0
Badnuagaon,0,4,3,0,7,0,4,2,1,7,0,0,3,4,0,0,7,0,,7,0,3,4,7,0,3,4,7,0
Sarumohan,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Kukudamunda,0,7,11,4,11,3,9,7,2,17,1,0,8,10,0,0,18,0,,18,0,10,8,18,0,8,10,18,0
Dudukabahal,0,5,8,3,10,0,4,6,2,13,0,0,5,8,0,0,13,0,,13,0,5,8,13,0,3,10,13,0
Khairdihi,0,4,3,0,7,0,4,2,1,7,0,0,4,3,0,0,7,0,,7,0,3,4,7,0,3,4,7,0
Hatimunda,1,2,6,2,5,2,4,4,1,9,0,2,3,4,0,0,9,0,,9,0,4,5,9,0,5,4,9,0
Raiberna,0,6,5,2,7,2,6,3,2,10,1,2,5,4,0,0,11,0,,11,0,6,5,11,0,5,6,11,0
Badkuchulu,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Sagjore,8,25,27,17,34,9,25,27,8,59,1,6,27,27,0,2,58,0,,60,0,31,29,60,0,30,30,58,2
Gariamunda,2,15,17,9,21,4,9,19,6,32,2,3,16,15,0,0,34,0,,34,0,17,17,34,0,19,15,34,0
Raikakachhar,0,8,8,4,9,3,8,6,2,16,0,3,6,7,0,0,16,0,,16,0,8,8,16,0,6,10,16,0
Kadambahal,0,1,2,0,3,0,1,1,1,3,0,0,2,1,0,0,3,0,,3,0,2,1,3,0,2,1,3,0
Malidih,1,22,26,9,32,8,23,23,3,48,1,3,17,29,0,1,48,0,,49,0,19,30,49,0,18,31,49,0
Ranipia,4,35,40,20,49,10,35,33,11,77,2,8,31,40,0,0,79,0,,78,1,36,43,79,0,35,44,78,1
Bhagattola,9,39,35,23,52,8,32,41,10,77,6,11,34,38,0,1,82,0,,83,0,39,44,83,0,37,46,83,0
Silikudar,0,7,5,3,8,1,6,6,0,11,1,2,5,5,0,0,12,0,,12,0,6,6,12,0,6,6,12,0
Chungimati,3,12,18,8,22,3,12,15,6,33,0,3,13,17,0,0,33,0,,33,0,17,16,32,1,14,19,33,0
Mandiakudar,0,2,2,1,2,1,1,2,1,4,0,0,2,2,0,0,4,0,,4,0,1,3,4,0,2,2,4,0
Alanda,1,20,14,11,20,4,14,15,6,33,2,5,17,13,0,0,35,0,,35,0,19,16,35,0,20,15,35,0
Lamloi,3,28,26,18,33,6,17,34,6,57,0,6,23,28,0,0,57,0,,57,0,28,29,57,0,28,29,57,0
Ghoghar,2,15,15,6,23,3,15,11,6,31,1,2,11,19,0,0,32,0,,32,0,11,21,32,0,10,22,32,0
Dheluan,1,8,6,5,10,0,6,8,1,15,0,1,8,6,0,0,15,0,,15,0,7,8,14,1,9,6,15,0
Kukuda,1,11,15,4,21,2,5,21,1,26,1,0,12,15,0,0,27,0,,27,0,11,16,27,0,12,15,27,0
Laing,3,25,28,21,30,5,26,23,7,55,1,6,25,25,0,0,56,0,,56,0,26,30,56,0,26,30,56,0
Laing R.S.Colony,0,2,2,2,0,2,2,2,0,4,0,1,1,2,0,0,4,0,,4,0,4,0,4,0,2,2,4,0
Hetbahal,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
Dhauraadha,2,13,16,9,17,5,11,18,2,30,1,6,11,14,0,1,30,0,,31,0,16,15,31,0,15,16,31,0
Bihabandh,0,2,3,0,4,1,2,1,2,5,0,0,0,5,0,0,5,0,,5,0,2,3,5,0,2,3,5,0
Kesramal,0,1,1,0,2,0,1,1,0,1,1,0,1,1,0,0,2,0,,2,0,1,1,2,0,1,1,2,0
