village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kulenbahal,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
Kalijapathar,0,0,7,1,6,0,0,2,5,7,0,0,1,6,0,0,7,7,0,1,6,7,0,2,5,7,0
Jhirpani,0,0,8,0,6,2,2,2,4,7,1,0,1,7,0,1,7,8,0,2,6,8,0,1,7,8,0
Tarkera,0,3,6,1,8,0,2,4,3,9,0,0,3,6,0,0,9,9,0,3,6,9,0,2,7,9,0
Ghantchapal,0,1,2,1,2,0,1,0,2,3,0,1,0,2,0,0,3,3,0,1,2,3,0,1,2,3,0
Kiringsia,1,10,10,5,16,0,0,9,12,20,1,3,11,7,0,1,20,21,0,14,7,20,1,12,9,21,0
Tunmura,5,25,35,11,52,2,11,26,28,58,7,5,25,35,0,0,65,60,5,28,37,63,2,24,41,61,4
Sialjore,5,18,20,11,31,1,5,20,18,40,3,5,19,19,0,0,43,43,0,28,15,41,2,23,20,43,0
Koronga,1,18,32,9,42,0,11,18,22,42,9,1,19,31,0,0,51,44,7,18,33,51,0,23,28,50,1
Panchupada,1,2,6,1,8,0,1,5,3,9,0,1,2,6,0,0,9,9,0,4,5,9,0,1,8,9,0
Bailama,5,19,31,12,43,0,8,22,25,53,2,5,19,31,0,0,55,55,0,19,36,55,0,17,38,55,0
Birtola,5,22,28,12,43,0,7,26,22,52,3,5,22,28,0,0,55,55,0,29,26,53,2,22,33,55,0
Bhogra,1,4,9,3,10,1,2,9,3,14,0,1,5,8,0,0,14,14,0,5,9,14,0,5,9,13,1
Falsakani,2,6,19,5,21,1,8,11,8,25,2,2,6,19,0,0,27,27,0,15,12,27,0,9,18,27,0
Gangajal,1,14,9,12,9,3,7,6,11,20,4,1,13,10,0,0,24,24,0,15,9,22,2,13,11,23,1
Kusumdega,0,4,4,1,7,0,3,3,2,8,0,0,4,4,0,0,8,8,0,3,5,8,0,3,5,8,0
Pangniabahal,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Panchara,2,9,10,6,13,2,3,12,6,20,1,2,9,10,0,0,21,21,0,9,12,21,0,9,12,21,0
Katangjharia,1,7,4,3,9,0,0,6,6,11,1,1,7,4,0,0,12,12,0,10,2,12,0,5,7,12,0
Dahijira,3,13,21,8,29,0,6,16,15,28,9,3,13,21,0,0,37,37,0,11,26,35,2,11,26,34,3
Sadhumunda,1,3,3,3,3,1,1,1,5,4,3,1,3,3,0,0,7,7,0,5,2,7,0,5,2,7,0
Khatkhur Bahal,0,0,2,0,2,0,1,0,1,2,0,0,0,2,0,0,2,2,0,1,1,2,0,1,1,2,0
Kutra,4,18,19,10,30,1,6,19,16,37,4,4,18,19,0,0,41,41,0,18,23,41,0,20,21,38,3
Udurma,3,7,9,4,14,1,2,13,4,17,2,3,8,8,0,0,19,19,0,10,9,19,0,6,13,19,0
Sonbarcha,4,20,25,10,34,5,8,20,21,42,7,4,21,24,0,0,49,43,6,22,27,49,0,18,31,48,1
Chhatantoli,0,0,4,0,4,0,0,4,0,4,0,0,0,4,0,0,4,4,0,0,4,4,0,0,4,4,0
Purkapali,1,5,5,5,6,0,4,3,4,11,0,1,5,5,0,0,11,11,0,6,5,10,1,6,5,11,0
Jauramunda,5,24,35,18,44,2,12,28,24,59,5,5,28,31,0,0,64,64,0,25,39,58,6,30,34,57,7
Biringatoli,2,16,20,8,29,1,6,13,19,34,4,3,15,20,0,0,38,36,2,17,21,38,0,16,22,38,0
Budakata,3,8,11,4,17,1,2,10,10,18,4,2,9,11,0,0,22,22,0,9,13,22,0,8,14,22,0
Laxmiposh,3,16,20,10,26,3,3,19,17,35,4,4,15,20,0,0,39,39,0,17,22,39,0,17,22,39,0
Khuntmunda,2,13,15,9,19,2,6,15,9,22,8,2,13,15,0,0,30,30,0,15,15,30,0,12,18,30,0
Khurapali,0,0,3,0,3,0,1,1,1,3,0,0,0,3,0,0,3,3,0,0,3,3,0,0,3,3,0
Litibeda,1,12,15,4,23,1,6,12,10,24,4,2,10,16,0,0,28,27,1,12,16,28,0,13,15,28,0
Katang,3,23,21,8,37,2,11,16,20,44,3,5,19,23,0,0,47,43,4,30,17,42,5,22,25,45,2
Kadopada,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
Nuagaon,5,28,50,18,63,2,15,32,36,75,8,6,32,45,0,0,83,78,5,23,60,81,2,34,49,75,8
Rajabasa,3,3,3,3,6,0,2,4,3,8,1,3,3,3,0,0,9,9,0,4,5,9,0,3,6,9,0
Lanjiberna,1,3,5,3,5,1,1,5,3,9,0,1,3,5,0,0,9,9,0,7,2,9,0,3,6,9,0
Bheluadihi,1,5,7,3,10,0,2,4,7,12,1,1,5,7,0,0,13,13,0,6,7,13,0,5,8,13,0
Gyanpali,3,11,14,8,20,0,10,11,7,23,5,3,11,14,0,0,28,28,0,23,5,28,0,10,18,28,0
Karmabahal,0,10,10,5,15,0,2,11,7,19,1,0,10,10,0,0,20,20,0,10,10,20,0,9,11,20,0
Jharbeda,6,34,44,17,63,4,14,40,30,78,6,7,34,43,0,0,84,80,4,39,45,79,5,35,49,81,3
Telighana,2,4,8,5,9,0,3,6,5,13,1,2,4,8,0,0,14,13,1,5,9,14,0,6,8,11,3
Kandeimunda,3,11,12,6,19,1,4,10,12,21,5,3,11,12,0,0,26,26,0,13,13,26,0,13,13,26,0
Gariabahal,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Naktisan,3,9,14,7,18,1,5,9,12,23,3,3,9,14,0,0,26,26,0,11,15,26,0,13,13,26,0
