village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Keoti,0,14,39,1,51,1,10,41,2,52,1,16,30,7,0,0,53,0,,34,19,8,45,53,0,46,7,53,0
Bagahiya,0,2,2,0,4,0,2,2,0,4,0,2,2,0,0,0,4,0,,1,3,2,2,4,0,4,0,4,0
Katan,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Badokhar,0,5,4,0,9,0,4,5,0,9,0,5,3,1,0,0,9,0,,3,6,0,9,9,0,9,0,9,0
Ataraila,0,7,17,0,24,0,6,18,0,24,0,7,15,2,0,0,24,0,,9,15,0,24,24,0,24,0,24,0
Baisa,0,3,3,0,6,0,2,4,0,6,0,3,3,0,0,0,6,0,,2,4,0,6,6,0,6,0,4,2
Rehadi,0,2,6,0,8,0,1,7,0,8,0,4,3,1,0,0,8,0,,6,2,0,8,8,0,7,1,8,0
Bhaukhari Khurd,0,10,20,0,30,0,7,23,0,30,0,10,19,1,0,0,30,0,,5,25,6,24,30,0,30,0,29,1
Khaira,0,2,5,0,7,0,1,6,0,7,0,2,5,0,0,0,7,0,,0,7,0,7,7,0,7,0,7,0
Sigai,0,1,2,0,3,0,2,1,0,3,0,1,2,0,0,0,3,0,,2,1,0,3,3,0,3,0,3,0
Hinauti,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Patai,0,9,6,0,15,0,3,12,0,15,0,9,5,1,0,0,15,0,,3,12,0,15,15,0,15,0,15,0
Dadar Khurd,1,4,9,0,14,0,3,10,1,13,1,3,11,0,0,0,14,0,,10,4,3,11,14,0,13,1,14,0
Kapuri,0,5,12,0,17,0,3,14,0,16,1,4,11,2,0,0,17,0,,12,5,1,16,17,0,16,1,17,0
Mala,0,32,75,0,106,1,39,68,0,103,4,33,63,11,0,0,107,0,,74,33,18,89,106,1,106,1,107,0
Dewas,0,24,39,0,62,1,25,38,0,60,3,24,33,6,0,1,62,0,,36,27,4,59,63,0,61,2,56,7
Rojhauhi,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,2,0,,1,1,0,2,2,0,2,0,2,0
Kaitha,0,6,18,0,24,0,8,16,0,22,2,6,16,2,0,0,24,0,,9,15,0,24,24,0,23,1,24,0
Bara,0,1,6,1,6,0,4,3,0,7,0,0,7,0,0,0,7,0,,6,1,3,4,7,0,7,0,7,0
Sarai Unmulan,0,0,3,0,3,0,1,2,0,3,0,0,2,1,0,0,3,0,,1,2,0,3,3,0,3,0,3,0
Dhawaiya Fauj 255,0,8,22,0,29,1,10,20,0,30,0,8,19,3,0,0,30,1,,7,23,2,28,30,0,30,0,29,1
Itaha,0,8,14,0,21,1,8,14,0,20,2,8,12,2,0,0,22,0,,9,13,5,17,21,1,20,2,22,0
