village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ruchida,0,50,15,1,50,14,0,63,2,64,1,14,29,22,1,0,64,65,0,42,23,65,0,65,0,65,0
Tadola,0,57,15,3,52,17,0,71,1,71,1,15,28,29,0,0,72,72,0,55,17,72,0,72,0,72,0
Gorra,0,63,26,0,62,27,4,85,0,78,11,8,40,41,4,2,83,89,0,78,11,89,0,89,0,89,0
Putkapuri,0,86,30,0,90,26,4,109,3,114,2,0,52,64,2,0,114,116,0,93,23,116,0,116,0,115,1
Midmida,0,85,23,0,69,39,5,101,2,105,3,11,46,51,7,0,101,108,0,92,16,108,0,108,0,108,0
Loharsingh,0,65,25,1,71,18,7,83,0,89,1,19,33,38,1,0,89,90,0,66,24,90,0,90,0,89,1
Gudgahan,0,3,0,0,3,0,0,3,0,3,0,0,0,3,0,0,3,3,0,2,1,3,0,3,0,3,0
Supa,0,65,23,1,65,22,3,83,2,77,11,2,42,44,2,0,86,88,0,69,19,88,0,88,0,88,0
Pusour,0,22,12,1,19,14,1,33,0,20,14,2,17,15,0,0,34,34,0,22,12,34,0,34,0,34,0
Tarda,0,17,7,0,17,7,0,24,0,24,0,3,15,6,1,0,23,24,0,19,5,24,0,24,0,24,0
Kesapali,0,23,8,1,22,8,3,28,0,21,10,0,9,22,0,0,31,31,0,24,7,31,0,31,0,31,0
Bade Bhandar,0,55,28,3,48,32,5,75,3,72,11,8,37,38,0,0,83,83,0,61,22,83,0,83,0,83,0
Bunga,0,58,31,0,65,24,5,80,4,87,2,0,30,59,1,0,88,89,0,63,26,89,0,89,0,88,1
Siha,0,20,15,0,25,10,3,32,0,20,15,2,8,25,0,1,34,35,0,22,13,35,0,35,0,35,0
Turanga,0,62,28,2,63,25,3,85,2,89,1,0,44,46,1,0,89,90,0,79,11,90,0,90,0,90,0
Chhapora,0,68,24,3,63,26,1,89,2,89,3,7,43,42,0,0,92,92,0,63,29,92,0,92,0,92,0
Badehaldi,0,63,19,0,48,34,0,81,1,79,3,15,32,35,0,0,82,82,0,74,8,82,0,82,0,82,0
Tetala,0,73,19,4,73,15,0,91,1,92,0,3,27,62,4,7,80,92,0,80,12,92,0,92,0,92,0
Pusalda,0,11,4,0,12,3,0,14,1,14,1,4,8,3,0,0,15,15,0,7,8,15,0,15,0,15,0
Kodatarai,0,62,27,4,61,24,1,85,3,86,3,6,32,51,1,0,88,89,0,69,20,89,0,89,0,89,0
Keshala,0,1,1,0,2,0,0,2,0,2,0,0,0,2,0,1,1,2,0,2,0,2,0,2,0,2,0
Kodpali,0,1,1,0,1,1,0,2,0,2,0,0,1,1,0,0,2,2,0,1,1,2,0,2,0,2,0
Amalipali,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
Chhinch,0,62,18,2,48,30,1,77,2,78,2,16,30,34,1,0,79,80,0,59,21,80,0,80,0,80,0
Chhote Bhandar,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Gotama,0,21,17,2,24,12,5,32,1,13,25,2,15,21,0,7,31,38,0,33,5,38,0,38,0,38,0
Chikhali,0,67,22,2,61,26,3,81,5,88,1,6,40,43,0,0,89,89,0,78,11,89,0,89,0,89,0
