village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sariya Mahanth Patti,0,0,100,26,52,22,2,86,12,75,25,0,21,79,0,0,100,0,,90,10,90,10,97,2,51,48,92,8
Bishun Pura,0,0,100,29,49,22,1,86,13,67,33,0,17,83,2,0,98,0,,80,20,81,19,96,3,54,46,90,10
Parsauni,1,0,99,27,49,24,0,90,10,67,33,0,19,81,0,0,100,0,,88,12,81,19,97,0,68,32,92,8
Jauramanrakhan,0,0,100,25,49,26,1,78,21,73,27,3,26,71,0,0,99,0,,85,15,79,21,99,0,44,56,88,12
Baliawa,1,0,99,27,47,26,0,84,16,75,25,0,18,82,0,0,100,1,,78,22,87,13,96,1,46,54,93,7
Bhathahi Khurd,2,0,98,24,49,27,0,85,15,71,29,0,30,70,8,0,92,0,,80,19,77,23,98,2,56,44,91,9
Kotwa,0,0,100,25,49,26,0,91,9,73,27,2,16,82,8,0,92,0,,82,18,80,20,99,0,56,44,93,7
Manpur,1,0,99,23,56,21,0,91,9,73,27,0,22,78,0,2,98,1,,78,22,82,18,98,1,52,47,91,9
Madhuria,4,0,96,27,47,26,1,84,15,67,33,2,14,84,2,0,98,0,,71,29,87,13,99,0,53,47,90,10
Rahasujanubi Patti,0,0,100,27,50,23,0,91,9,73,27,1,17,82,0,0,100,0,,72,28,70,30,96,4,54,46,89,11
