village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Panch Imli,0,2,46,0,46,2,16,31,1,26,22,4,24,20,0,0,48,15,33,16,32,39,9,25,22,35,13
Badikheda,0,8,117,4,111,10,53,70,2,49,76,21,50,54,0,0,125,42,83,57,68,102,23,70,55,102,23
Khaknar Khurd,0,2,22,0,22,2,15,8,1,9,15,3,8,13,0,0,24,9,15,13,11,18,6,15,9,18,6
Jamuniya,0,2,26,0,27,1,16,12,0,12,16,6,9,13,0,0,28,14,14,13,15,19,9,16,12,23,5
Tukaithad,0,5,27,0,30,2,17,14,1,12,20,7,14,11,0,0,32,18,14,7,25,30,2,19,13,22,10
Doiphodiya,0,28,222,5,223,22,121,125,4,161,89,45,99,106,0,0,250,72,178,96,154,216,34,133,117,175,75
Dabaliryt,0,5,61,2,56,8,26,36,4,41,25,8,19,39,0,0,66,15,51,16,50,52,14,30,36,29,37
Paretha Ryt,1,6,74,0,75,6,45,35,1,59,23,10,42,29,0,0,80,23,58,29,52,74,6,41,40,49,32
Rama Kheda Kalan,0,4,34,0,33,5,21,17,0,20,18,6,13,19,0,0,38,13,25,17,21,35,3,21,17,26,12
Shekhapur Ryt,0,6,114,0,102,18,66,52,2,53,67,15,57,48,0,0,120,36,84,44,76,98,20,54,66,93,27
Dabhiyakheda,0,2,51,0,53,0,37,15,1,30,23,7,29,17,0,0,53,24,29,19,34,48,5,26,27,41,12
Siwal,0,3,73,0,61,15,34,41,1,49,27,5,37,34,0,0,76,15,61,34,42,70,6,28,48,55,21
Dudhiya Ryt,0,2,34,1,26,9,16,20,0,22,14,3,20,13,0,0,36,18,18,11,25,30,4,16,20,25,11
Badnapur,1,9,79,1,86,2,53,34,2,60,29,13,39,37,0,0,89,30,59,33,55,82,6,44,45,58,31
Haidarpur,0,7,77,0,79,5,58,25,1,42,42,8,48,28,0,0,84,45,39,32,52,67,15,38,46,67,17
Sindh Kheda Ryt,0,1,51,0,34,18,26,25,1,32,20,2,31,19,0,0,52,36,16,20,32,42,9,30,22,38,14
Navra,0,0,2,0,2,0,1,1,0,1,1,0,1,1,0,0,2,2,0,0,2,2,0,2,0,2,0
Guradiya,0,1,15,0,12,4,11,5,0,10,6,1,10,5,0,0,16,2,14,10,6,9,6,11,5,13,3
