village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Champarei,8,27,10,0,1,44,5,33,7,0,45,20,13,12,0,38,7,39,6,9,36,45,0,1,44,45,0
Mahadebdihi,0,4,7,0,0,11,0,1,10,0,11,1,3,7,0,11,0,10,1,7,4,11,0,0,11,11,0
Kalimati,10,15,9,0,0,34,0,20,14,1,33,12,12,10,0,18,16,6,28,2,32,27,7,0,34,28,6
Hatia,9,14,8,0,3,28,2,24,5,0,31,14,11,6,0,19,12,12,19,4,27,23,8,1,30,21,10
Badsimila,0,6,2,0,0,8,0,1,7,0,8,0,5,3,0,8,0,8,0,3,5,8,0,0,8,8,0
Tamalbandh,18,18,14,0,1,49,6,23,21,0,50,23,13,14,0,33,17,39,11,13,37,32,18,1,49,37,13
Haldibani,4,7,0,0,0,11,0,4,7,0,11,4,7,0,0,7,4,3,8,0,11,10,1,0,11,10,1
Gandida,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0
Kuleisila,10,19,8,1,2,34,2,17,18,1,36,18,11,8,0,30,7,29,8,10,27,30,7,0,37,32,5
Nodhabani,11,5,0,0,2,14,0,10,6,0,16,13,2,1,0,16,0,12,4,10,6,13,3,1,15,14,2
Kukudimundi,6,13,1,0,1,19,0,10,10,0,20,8,10,2,0,19,1,13,7,10,10,18,2,0,20,19,1
Suriagoda,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Sundhal,25,54,16,1,5,89,1,49,45,0,95,36,37,22,0,84,11,78,17,11,84,65,30,0,95,55,40
Tolak,1,2,3,0,0,6,1,1,4,0,6,1,2,3,0,6,0,3,3,1,5,4,2,1,5,5,1
Gidighaty,0,0,2,0,0,2,0,1,1,0,2,0,0,2,0,1,1,0,2,0,2,2,0,0,2,2,0
Rehedakacha,0,2,0,0,0,2,0,1,1,0,2,2,0,0,0,0,2,0,2,0,2,2,0,1,1,2,0
Kalarda,0,5,4,0,0,9,0,6,3,0,9,1,3,5,0,9,0,7,2,3,6,5,4,0,9,4,5
Totanetra,0,7,0,0,0,7,0,0,7,0,7,0,7,0,0,7,0,6,1,6,1,7,0,0,7,7,0
Bhesrakacha,2,4,0,0,2,4,0,2,4,0,6,4,2,0,0,6,0,6,0,3,3,6,0,0,6,6,0
Badmauda,7,14,0,1,2,18,1,8,12,0,21,13,8,0,0,21,0,20,1,2,19,15,6,0,21,14,7
Mochianetra,0,2,0,0,0,2,0,0,2,0,2,1,1,0,0,2,0,2,0,0,2,2,0,0,2,2,0
Baliabadi,4,2,0,0,0,6,0,2,4,0,6,6,0,0,0,6,0,6,0,4,2,6,0,0,6,6,0
Niranjan,0,1,1,0,0,2,0,0,2,0,2,0,1,1,0,1,1,2,0,0,2,2,0,0,2,1,1
Murugaghutu,6,2,3,0,0,11,0,4,7,0,11,6,2,3,0,11,0,9,2,2,9,11,0,0,11,10,1
Ruansi,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
Jhulan,0,6,0,0,0,6,0,0,6,0,6,0,6,0,0,6,0,6,0,1,5,6,0,0,6,6,0
Dhirol,0,6,0,0,0,6,0,0,6,0,6,3,3,0,0,6,0,6,0,3,3,6,0,1,5,6,0
Dhalabeda,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
Pokharia,0,6,5,0,0,11,0,7,4,0,11,1,5,5,0,6,5,8,3,1,10,6,5,0,11,9,2
Kantabani,0,3,4,0,0,7,0,4,3,0,7,1,1,5,0,3,4,5,2,2,5,2,5,0,7,4,3
Panposi,0,0,3,0,1,2,0,2,1,0,3,0,0,3,0,0,3,3,0,2,1,1,2,0,3,3,0
Dandbose,2,10,15,0,4,23,0,24,3,0,27,5,6,16,0,12,15,25,2,3,24,4,23,0,27,13,14
Chapal,1,1,0,0,0,2,0,2,0,0,2,1,1,0,0,2,0,0,2,0,2,1,1,0,2,2,0
Teleijhari,7,10,3,0,0,20,1,19,0,0,20,9,8,3,0,17,3,10,10,2,18,7,13,0,20,4,16
Kapilkudar,8,6,2,0,1,15,0,15,1,0,16,11,3,2,0,12,4,5,11,0,16,16,0,0,16,15,1
Sudarsanpur,0,7,7,0,2,12,0,9,5,0,14,3,4,7,0,12,2,7,7,2,12,6,8,0,14,8,6
Dudhachua,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
Bhatgoda,1,8,6,0,1,14,0,7,8,0,15,3,6,6,0,12,3,13,2,3,12,7,8,0,15,8,7
Badjari,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
Kapili,7,7,3,0,0,17,2,15,0,0,17,8,6,3,0,14,3,6,11,4,13,11,6,0,17,13,4
Sanjari,0,0,10,0,4,6,1,6,3,0,10,0,0,10,0,0,10,10,0,0,10,3,7,0,10,8,2
Udayapur,0,5,10,0,0,15,1,11,3,0,15,3,2,10,0,11,4,15,0,3,12,6,9,0,15,8,7
Musabani,0,0,8,0,0,8,1,4,3,0,8,0,0,8,0,4,4,7,1,4,4,3,5,0,8,3,5
Podadiha,4,28,4,0,3,33,15,1,20,1,35,13,19,4,0,10,26,36,0,6,30,10,26,0,36,21,15
Naujoda,1,11,3,0,0,15,6,2,7,0,15,6,6,3,0,7,8,14,1,2,13,9,6,0,15,13,2
Anandpur,1,3,0,0,0,4,0,1,3,0,4,1,2,1,0,3,1,2,2,1,3,3,1,0,4,3,1
Dhatikidihi,0,0,3,0,1,2,0,2,1,0,3,1,0,2,0,1,2,3,0,0,3,3,0,0,3,3,0
Sunaposi,0,4,1,0,0,5,0,2,3,0,5,2,2,1,0,5,0,5,0,0,5,4,1,0,5,3,2
Sansimila,0,2,2,0,0,4,0,0,4,0,4,0,0,4,0,3,1,2,2,1,3,1,3,0,4,1,3
Patepani,0,6,3,0,0,9,0,4,5,0,9,3,3,3,0,9,0,5,4,2,7,2,7,0,9,2,7
Kautuka,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
Kalasibhanga,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
Kolidiha,0,1,2,0,0,3,0,1,2,0,3,0,1,2,0,3,0,3,0,0,3,0,3,0,3,0,3
Kusumghaty,0,3,1,0,0,4,0,2,2,0,4,1,2,1,0,4,0,2,2,0,4,2,2,1,3,1,3
Chhatramandal,0,1,2,0,0,3,0,2,1,0,3,0,1,2,0,3,0,0,3,1,2,0,3,0,3,1,2
Jarihill,0,0,2,0,0,2,0,1,1,0,2,0,0,2,0,1,1,1,1,0,2,0,2,0,2,1,1
