village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Digras,0,0,47,0,37,10,47,0,0,4,43,0,0,47,0,0,47,15,32,7,40,47,0,30,17,47,0
Kharab Dhanora,0,0,72,0,43,29,72,0,0,5,67,0,0,72,0,0,72,48,24,32,40,72,0,55,17,72,0
Navha,0,0,74,0,45,29,74,0,0,8,66,0,0,74,0,0,74,39,35,23,51,74,0,54,20,73,1
Gulkhand,0,0,72,0,54,18,72,0,0,4,68,0,0,72,1,0,71,23,49,11,61,72,0,46,26,72,0
Sirpur,0,1,72,1,40,32,72,0,1,15,58,0,1,72,4,0,69,44,29,7,66,73,0,43,30,67,6
Gunj,0,0,68,0,43,25,68,0,0,13,55,0,0,68,0,0,68,50,18,8,60,68,0,51,17,66,2
Sayala (palam),0,3,34,0,27,10,37,0,0,6,31,1,0,36,0,0,37,22,15,22,15,37,0,23,14,36,1
Mozamabad,0,3,160,0,126,37,163,0,0,28,135,4,0,159,0,0,162,23,140,27,136,162,1,96,67,162,1
Anandwadi,0,2,41,0,28,15,43,0,0,4,39,0,0,43,0,0,43,16,27,15,28,43,0,24,19,43,0
Pethpimpalgaon,0,1,24,0,21,4,24,0,1,2,23,1,1,23,0,0,25,18,6,11,14,24,0,12,13,19,4
