village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Hathouj,0,1,99,45,45,10,0,93,7,32,68,0,0,100,0,0,98,0,,71,29,52,48,100,0,74,26,98,2
Kakarghatta Khas,0,36,64,53,39,8,1,94,5,36,64,0,16,84,0,0,100,0,,55,45,36,64,99,1,78,22,100,0
Rigawan,0,18,82,51,41,8,0,93,7,30,70,0,0,100,0,0,95,0,,54,46,39,61,100,0,82,18,100,0
Baswarria,0,21,79,49,38,13,1,91,8,28,72,0,5,95,0,0,100,1,,57,43,44,56,100,0,88,12,93,6
Jigni,2,4,94,45,37,17,0,91,9,21,79,0,1,99,2,0,98,0,,55,45,47,53,100,0,86,14,100,0
Puru Shotim Patti,0,14,86,44,46,9,0,93,7,25,75,0,4,96,0,0,89,1,,57,43,29,71,100,0,84,15,100,0
Sarwar Kakar Ghatti,0,15,85,51,37,12,0,91,9,23,77,0,4,96,0,0,100,4,,60,40,40,60,100,0,86,14,100,0
Chandayar,0,9,91,49,42,9,0,89,11,25,75,0,0,100,0,0,100,0,,57,43,48,52,96,2,87,13,100,0
Nipnnia,0,18,82,48,41,11,0,82,18,25,75,0,1,99,0,0,89,0,,52,47,43,55,98,0,82,18,97,3
Alasgarh Khas,0,0,100,46,44,10,0,100,0,15,85,0,0,100,0,0,100,0,,52,48,47,53,100,0,82,18,100,0
