village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gadaghat,0,27,14,14,21,6,39,2,0,41,0,29,11,1,0,0,41,0,,37,4,39,2,41,0,41,0,41,0
Sahsan,0,15,18,23,10,0,33,0,0,33,0,17,10,6,0,0,33,0,,32,1,31,2,33,0,33,0,33,0
Agasod,0,31,54,61,19,5,74,11,0,85,0,36,46,3,0,0,85,0,,85,0,81,4,85,0,84,1,85,0
Binaiki,0,26,19,29,16,0,44,1,0,45,0,26,12,7,0,0,45,0,,45,0,16,29,45,0,44,1,45,0
Jugtaraiya,0,4,13,15,1,1,16,1,0,17,0,5,8,4,0,0,17,0,,17,0,17,0,17,0,17,0,17,0
Nimi,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Murrai,0,6,59,43,22,0,63,2,0,65,0,8,57,0,0,0,65,0,,65,0,40,25,65,0,64,1,65,0
Bhilauda,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Dugariya,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Dhanoli,0,39,41,50,15,15,74,6,0,80,0,43,31,6,0,0,80,0,,75,5,75,5,79,1,80,0,80,0
Madwa,0,25,20,33,9,3,44,1,0,45,0,28,17,0,0,0,45,0,,44,1,43,2,45,0,45,0,45,0
Chhopra,0,0,3,2,1,0,3,0,0,3,0,0,3,0,0,0,3,0,,3,0,3,0,3,0,3,0,3,0
Kanti,0,29,102,72,56,3,110,21,0,131,0,39,85,7,0,0,131,0,,131,0,111,20,131,0,131,0,131,0
Rakhi,0,1,1,1,1,0,2,0,0,2,0,1,1,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Budhi Koni,0,87,82,84,52,33,163,6,0,164,5,99,68,2,0,1,168,0,,165,4,158,11,169,0,169,0,169,0
Mudiya,0,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,3,0,,3,0,2,1,3,0,3,0,3,0
Archha,0,0,4,1,1,2,4,0,0,4,0,0,4,0,0,0,4,0,,4,0,4,0,4,0,4,0,4,0
Benikheda,0,48,78,86,30,10,123,3,0,126,0,49,71,6,0,0,126,0,,125,1,94,32,125,0,126,0,124,0
Banwar,0,79,51,56,70,4,125,5,0,130,0,87,33,10,0,0,130,0,,123,7,120,10,130,0,130,0,129,1
Khajri,0,1,2,5,1,0,5,1,1,4,2,1,1,5,0,0,7,1,,2,0,4,1,4,0,5,1,6,1
