village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Juna Khawasa,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,2,2,0
Sagwani,0,4,2,5,1,0,1,5,0,5,1,4,1,1,0,0,6,4,2,5,1,6,0,0,6,6,0
Khawasa,0,169,151,82,233,5,23,291,6,298,22,217,51,52,0,0,320,106,214,253,67,320,0,117,203,320,0
Bedawa,0,26,30,9,49,0,7,49,2,45,13,31,12,12,0,0,55,45,14,48,11,59,0,29,30,59,0
Kaldela,0,20,12,8,24,1,2,28,3,30,3,24,6,2,0,0,32,22,11,26,7,32,1,21,12,33,0
Bordi,0,45,29,16,58,0,8,63,3,46,28,53,10,11,0,0,74,44,30,68,6,74,0,53,21,74,0
Sujapura,0,33,27,14,45,1,12,47,1,44,16,44,11,5,0,0,60,47,13,48,12,59,1,52,8,60,0
Dungari Pada,0,36,41,8,68,1,10,65,2,64,13,39,18,20,0,0,77,58,19,57,20,77,0,62,15,77,0
Bihar,0,27,31,31,24,3,12,46,0,51,7,30,12,16,0,0,58,30,28,41,17,58,0,19,39,58,0
Bhimpuri,0,55,52,9,93,5,12,87,8,94,13,62,35,10,0,0,106,83,25,81,27,106,0,60,46,107,1
Bhamal,0,45,94,13,120,6,15,117,7,117,22,50,47,42,0,0,139,112,27,109,30,140,2,55,84,141,0
Nawapada (Kakanwani),0,9,2,3,9,0,3,8,1,11,1,8,2,0,0,0,11,9,3,8,4,11,0,5,6,12,0
Palasdor,0,27,30,10,47,0,6,50,2,48,10,26,26,4,0,0,56,43,16,49,10,59,0,27,31,59,0
Dhamni Chhoti,0,145,149,23,262,10,42,243,10,245,52,159,87,48,0,0,292,202,95,247,50,296,2,143,154,298,0
Parwada,0,34,54,13,72,3,12,71,5,77,11,41,20,27,0,0,88,85,3,77,11,90,0,58,30,90,0
Nogawa Kaliya,0,1,1,0,2,0,1,1,0,1,1,1,1,0,0,0,2,2,0,2,0,2,0,1,1,2,0
Kakanwani,0,46,68,36,77,1,15,92,7,102,13,62,27,25,0,0,113,71,45,82,34,115,0,92,24,116,0
Deoka,0,23,18,10,30,1,5,32,5,38,4,26,10,4,0,0,39,25,17,35,7,41,0,21,21,42,0
Ruparel,0,6,6,0,11,1,1,11,0,10,2,9,2,1,0,0,12,11,1,11,1,13,0,10,2,13,0
Roziya,0,10,4,3,10,1,1,13,0,12,2,11,2,1,0,0,14,10,4,11,3,14,0,12,2,13,1
Ranni,0,31,49,15,61,5,12,66,4,68,14,35,27,18,0,0,80,79,4,74,9,83,0,57,26,83,0
Goriya Khandan,0,38,34,15,56,1,5,63,4,65,7,46,14,12,0,0,72,53,19,59,13,69,0,52,20,72,0
Talawada,0,45,68,9,102,2,15,93,5,93,20,55,35,23,0,0,112,93,24,93,23,117,0,38,76,117,0
Parwaliya,0,29,35,1,59,6,8,54,5,62,10,32,23,9,0,0,62,65,10,61,14,77,0,41,33,77,0
