village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Tendua,0,0,10,3,7,0,1,9,0,8,2,0,2,8,0,0,10,0,,10,0,10,0,10,0,4,6,10,0
Rajapur,0,0,14,6,8,0,1,13,0,12,2,1,4,9,0,0,14,0,,14,0,12,2,13,1,4,10,14,0
Bisambharpur,0,0,9,4,5,0,1,8,0,9,0,1,1,7,1,0,8,0,,9,0,9,0,9,0,1,8,9,0
Semra,0,0,6,2,4,0,2,4,0,6,0,0,1,5,0,0,6,0,,6,0,6,0,6,0,1,5,6,0
Gariba,0,0,22,5,17,0,0,22,0,22,0,0,3,19,0,0,22,0,,21,1,22,0,22,0,7,15,21,1
Machhrangi,0,0,6,0,6,0,1,5,0,5,1,2,0,4,1,0,5,0,,6,0,6,0,6,0,0,6,6,0
Parsauni Bazid,0,0,5,1,3,1,1,4,0,5,0,0,1,4,0,0,5,0,,5,0,5,0,5,0,2,3,5,0
Kaleyanpur,0,3,62,12,53,0,4,56,5,53,12,6,18,41,0,0,65,0,,64,1,24,41,65,0,18,47,65,0
Bhuan Chhapra,0,0,41,14,27,0,4,33,4,34,7,2,14,25,0,0,41,1,,6,35,34,7,41,0,16,25,30,11
Gobindapur,0,0,14,5,9,0,0,13,1,12,2,1,5,8,0,0,14,0,,14,0,0,14,14,0,3,11,14,0
Bakhri,0,0,42,16,25,1,3,34,5,35,7,4,24,14,0,0,42,0,,18,24,21,21,42,0,12,30,42,0
Daini Math,0,0,15,3,12,0,0,15,0,14,1,0,2,13,0,0,15,0,,15,0,15,0,15,0,3,12,15,0
Babuawan,0,0,5,2,3,0,0,5,0,5,0,1,4,0,0,0,5,0,,5,0,2,3,5,0,1,4,5,0
