village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ohli (50),0,21,2,0,16,7,0,15,8,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
Sandu (193),0,18,3,0,14,7,0,11,10,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
Sadoon (94),0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kapara (51),0,10,0,0,8,2,0,7,3,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Gehra (104),0,24,5,0,22,7,0,23,6,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
Jangal Jhumar (188),0,51,8,0,46,13,0,34,25,0,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
Jangi (160),0,103,16,0,92,28,0,71,51,0,0,119,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0
Ludu (178),0,29,3,0,26,6,0,23,9,0,0,31,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0
Darwin (70),0,12,1,0,9,4,0,9,4,0,0,13,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
Kuranh (165),0,6,3,0,7,2,0,7,2,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Mehla (64),0,74,13,0,76,11,0,61,26,0,0,86,1,0,0,0,87,0,0,0,0,0,0,0,0,0,0
Bakan (79),0,2,0,0,1,1,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Lech (120),0,18,4,0,15,7,0,16,6,0,0,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
Lothal (90),0,36,5,0,29,12,0,22,19,0,0,41,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
Jhadain (54),0,4,1,0,1,4,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Bharian  (55),0,22,3,0,21,4,0,16,9,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
Sittal (189),0,30,4,0,27,7,0,21,13,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
Rajera (166),0,61,11,0,58,14,0,47,25,0,0,72,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
Kolka (52),0,50,8,0,48,10,0,44,14,0,0,56,2,0,0,0,58,0,0,0,0,0,0,0,0,0,0
Priungal (53),0,3,0,0,3,0,0,2,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Chitrari (117),0,32,4,0,30,6,0,23,13,0,0,35,1,0,0,2,34,0,0,0,0,0,0,0,0,0,0
Piura (111),0,26,4,0,27,3,0,23,7,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
