village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dasai,0,73,3,1,67,8,10,62,4,55,21,72,3,1,0,0,76,46,30,42,34,54,22,52,24,56,20
Mandawada,0,91,1,11,75,6,24,47,21,62,30,90,1,1,0,0,92,59,33,47,45,69,23,63,29,61,31
Umarban Khurd,0,7,0,1,6,0,1,3,3,3,4,7,0,0,0,0,7,6,1,5,2,4,3,6,1,6,1
Amsi,0,19,1,1,16,3,4,12,4,17,3,19,1,0,0,0,20,11,9,10,10,15,5,15,5,13,7
Karondiya Khurd,0,31,0,3,26,2,5,26,0,22,9,31,0,0,0,0,31,22,9,11,20,18,13,17,14,12,19
Badiya,0,110,1,15,91,5,14,90,7,79,32,110,0,1,0,0,111,73,38,47,64,78,33,67,44,59,52
Koriya,0,50,0,1,42,7,14,35,1,34,16,50,0,0,0,0,50,35,15,32,18,38,12,36,14,34,16
Bhanpura,0,60,0,5,47,8,9,50,1,42,18,59,0,1,0,0,60,42,18,39,21,47,13,41,19,39,21
Petlawad,0,43,0,7,31,5,12,31,0,29,14,43,0,0,0,0,43,32,11,27,16,33,10,28,15,27,16
Bechkuwa,0,64,0,10,48,6,25,36,3,47,17,64,0,0,0,0,64,44,20,44,20,50,14,45,19,41,23
Aharwas,0,103,45,16,127,5,33,113,2,100,48,103,19,26,0,0,147,109,39,83,65,123,25,91,56,95,53
jamanziri,0,3,0,0,1,2,3,0,0,3,0,3,0,0,0,0,3,0,3,2,1,3,0,3,0,2,1
Ratwa,0,22,0,4,18,0,0,22,0,15,7,22,0,0,0,0,22,6,16,11,11,22,0,13,9,14,8
Kuwali,0,15,7,2,17,3,2,20,0,13,9,15,2,5,0,0,22,15,7,12,10,21,1,14,8,19,3
Surani,0,268,1,42,211,16,35,232,2,200,69,269,0,0,0,0,269,179,90,39,230,262,7,163,106,122,147
Patwar,0,64,9,9,57,7,6,66,1,45,28,64,5,4,0,1,72,28,45,32,41,60,13,52,21,31,42
Jalkheda,0,5,2,1,6,0,0,7,0,3,4,5,0,2,0,0,7,4,3,5,2,6,1,3,4,2,5
Jamanya,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,2,2,0,0,2,2,0,2,0,0,2
Dabhad,0,98,0,17,74,8,3,95,1,59,40,98,0,0,0,4,94,69,30,16,83,97,2,62,37,16,83
Ramadhama,0,105,0,15,84,6,10,95,0,67,38,105,0,0,0,9,96,57,48,30,75,63,42,71,34,37,68
Jamanya,0,3,0,0,3,0,1,2,0,3,0,3,0,0,0,0,3,2,1,0,3,3,0,3,0,0,3
Dabhad,0,109,0,17,85,8,3,106,1,68,42,109,0,0,0,8,101,75,35,19,91,102,8,71,39,19,91
Ramadhama,0,111,0,16,89,6,11,100,0,71,40,111,0,0,0,9,102,59,52,31,80,68,43,74,37,39,72
Kairva,0,19,0,1,17,1,2,17,0,14,5,19,0,0,0,0,19,9,10,11,8,13,6,13,6,13,6
Chauki,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
Lunherabujurga,0,18,40,8,49,1,3,54,1,34,24,18,17,23,0,0,58,45,13,31,27,44,14,39,19,33,25
Sulibardi,0,2,4,0,6,0,0,6,0,4,2,2,2,2,0,0,6,3,3,4,2,5,1,5,1,6,0
Dhanora,0,18,0,0,17,1,4,13,1,13,5,18,0,0,0,0,18,9,9,4,14,12,6,14,4,16,2
Barda,0,3,39,5,37,0,0,42,0,25,17,3,17,22,0,0,42,38,4,18,24,33,9,29,13,33,9
Jetapur,0,2,3,0,5,0,0,5,0,2,3,2,1,2,0,0,5,3,2,4,1,4,1,4,1,0,5
Adabayda,0,0,3,0,3,0,0,3,0,2,1,0,2,1,0,0,3,2,1,0,3,3,0,3,0,2,1
Bajattakhurd,0,3,11,2,12,0,0,14,0,3,11,3,6,5,0,0,14,12,2,8,6,14,0,11,3,12,2
Baykheda,0,6,80,5,81,0,12,72,2,53,33,6,35,45,0,0,86,72,14,43,43,70,16,54,32,56,30
Bhikanyakhedi,0,2,12,0,14,0,2,12,0,5,9,2,4,8,0,0,14,10,4,4,10,14,0,4,10,7,7
Kishanpur Khedi,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Kothada,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
Bamkaner,0,1,84,4,72,9,13,58,14,58,27,1,45,39,0,0,85,48,37,43,42,62,23,65,20,52,33
Bhuwada,0,4,72,10,66,0,2,74,0,45,31,3,39,34,0,0,76,68,8,33,43,65,11,40,36,53,23
Jhirvi,0,0,5,1,4,0,0,5,0,1,4,0,2,3,0,0,5,5,0,2,3,5,0,5,0,5,0
Dewalra,0,0,4,1,3,0,1,3,0,3,1,0,1,3,0,0,4,4,0,2,2,4,0,4,0,4,0
Isakpur Khedi,0,1,3,0,4,0,0,4,0,2,2,1,1,2,0,0,4,4,0,3,1,4,0,4,0,4,0
Gogawa,0,0,4,0,4,0,0,3,1,1,3,0,2,2,0,0,4,4,0,3,1,4,0,3,1,3,1
Khairwajagir,0,0,5,0,5,0,0,5,0,3,2,0,2,3,0,0,5,5,0,1,4,5,0,4,1,5,0
Modkanapur,0,0,10,1,9,0,0,10,0,5,5,0,4,6,0,0,10,9,1,4,6,9,1,5,5,5,5
Rajpura,0,0,10,1,9,0,1,9,0,8,2,0,3,7,0,0,10,9,1,8,2,7,3,6,4,7,3
Mahapura,0,0,11,1,10,0,1,10,0,9,2,0,5,6,0,0,11,10,1,4,6,11,0,8,3,8,3
Thangaon,0,1,52,10,43,0,1,52,0,27,26,1,15,37,0,0,53,49,4,21,32,42,11,34,19,30,23
Salepurkhedi,0,0,11,0,11,0,0,11,0,8,3,0,4,7,0,0,11,8,3,6,5,4,7,5,5,7,4
Utawad,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
Tawalai Khurd,0,0,4,0,4,0,0,4,0,3,1,0,3,1,0,0,4,4,0,2,2,4,0,4,0,4,0
Tawalai Buzurg,0,0,5,1,4,0,0,4,1,3,2,0,0,5,0,0,5,5,0,3,2,5,0,5,0,5,0
Umarbankalan,0,3,61,7,57,0,0,63,1,32,32,4,26,34,0,0,64,58,6,22,42,57,7,36,28,38,26
Dagadpura,0,0,9,2,7,0,0,9,0,4,5,0,2,7,0,0,9,9,0,2,7,7,2,6,3,4,5
