village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Ghanamagra,0,0,0,54,0,0,8,46,0,49,0,0,0,54,7,0,47,12,,15,39,10,44,54,0,0,0,54,0
Bhavi,0,0,0,50,1,0,7,44,0,50,0,0,0,51,8,0,43,10,,19,32,8,43,50,1,0,0,51,0
Bala,0,0,0,8,0,0,1,7,0,8,0,0,0,8,2,0,6,5,,2,6,2,6,8,0,0,0,8,0
Beenjwariya,0,0,0,49,1,0,7,43,0,50,0,0,0,50,3,0,47,17,,24,26,10,40,49,1,0,0,50,0
Kanawasiya,0,0,0,28,1,0,1,28,0,29,0,0,0,29,3,0,26,6,,9,20,3,26,28,1,0,0,29,0
Matwalon Ki Dhani,0,0,0,5,0,0,1,4,0,5,0,0,0,5,0,0,5,1,,2,3,1,4,5,0,0,0,5,0
Lamba,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,3,1,,0,3,0,3,3,0,0,0,3,0
BILARA,0,0,0,25,0,0,1,24,0,25,0,0,0,25,2,0,23,9,,6,19,2,23,24,1,0,0,25,0
Olvi,0,0,0,50,1,0,7,44,0,51,0,0,0,51,11,0,40,15,,16,35,10,41,50,1,0,0,51,0
Udaliyawas,0,0,0,46,0,0,4,42,0,46,0,0,0,46,4,0,42,16,,18,28,5,41,45,1,0,0,46,0
Binawas,0,0,0,23,0,0,4,19,0,23,0,0,0,23,2,0,21,3,,12,11,3,20,22,1,0,0,23,0
Sindhi Nagar,0,0,0,50,0,0,6,44,0,50,0,0,0,50,1,0,49,15,,21,29,9,41,49,1,0,0,50,0
Bhagasani,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Padasala Kalan,0,0,0,49,1,0,4,46,0,49,0,0,0,50,5,0,45,12,,26,24,6,44,49,1,0,0,50,0
Kaparda,0,0,0,42,0,0,3,39,0,42,0,0,0,42,1,0,41,17,,13,29,3,39,41,1,0,0,42,0
Jambanagar,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,2,0,,1,1,0,2,2,0,0,0,2,0
Khejarla,0,0,0,50,0,0,11,39,0,50,0,0,0,50,3,0,47,12,,21,29,12,38,49,1,0,0,50,0
Jetiwas,0,0,0,23,0,0,1,22,0,23,0,0,0,23,2,0,21,6,,7,16,4,19,23,0,0,0,23,0
Khariya Meethapur,0,0,0,49,0,0,5,44,0,49,0,0,0,49,4,0,45,8,,18,31,8,41,48,1,0,0,49,0
Chandelao,0,0,0,21,0,0,2,19,0,21,0,0,0,21,2,0,19,5,,9,12,3,18,21,0,0,0,21,0
Sayarpura,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,,1,0,1,0,1,0,0,0,1,0
Ram Nagar,0,0,0,3,0,0,1,2,0,3,0,0,0,3,0,0,3,0,,1,2,1,2,3,0,0,0,3,0
Kanwariya Nagar,0,0,0,8,3,0,3,8,0,0,0,1,0,10,3,0,8,0,,2,9,0,11,11,0,0,0,11,0
Sambariya,0,0,0,20,6,0,15,11,0,0,0,0,0,26,8,0,18,0,,3,23,2,24,25,1,0,0,26,0
Banjara,0,0,0,9,3,0,10,2,0,0,0,0,0,12,4,0,8,0,,1,11,1,11,12,0,0,0,12,0
Vishnu Dhani,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,4,1,,0,4,2,2,4,0,0,0,4,0
Hariya Dhana,0,0,0,22,16,0,25,13,0,0,0,0,0,38,27,0,11,0,,5,33,3,35,37,1,0,0,38,0
Bandh Jaswantsagar,0,0,0,10,0,0,0,10,0,10,0,0,0,10,0,0,10,2,,2,8,2,8,10,0,0,0,10,0
Beejasani,0,0,0,16,8,0,13,11,0,0,0,0,0,24,17,0,7,0,,3,21,2,22,22,2,0,0,24,0
Kalauna,0,0,0,10,0,0,0,10,0,10,0,0,0,10,1,0,9,1,,6,4,1,9,10,0,0,0,10,0
Jhurli,0,0,0,10,0,0,1,9,0,10,0,0,0,10,1,0,9,0,,6,4,1,9,10,0,0,0,10,0
Hariyada,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Patel Nagar,0,0,0,7,4,0,4,7,0,0,0,0,0,11,8,0,3,0,,0,11,1,10,11,0,0,0,11,0
Malkosani,0,0,0,11,17,0,20,8,0,0,0,0,0,28,26,0,2,0,,3,25,2,26,27,1,0,0,28,0
Ramasani,0,0,0,9,16,0,17,8,0,0,0,0,0,25,21,0,4,0,,1,24,1,24,24,1,0,0,25,0
Pichiyak,0,0,0,10,0,0,2,8,0,10,0,0,0,10,0,0,10,1,,4,6,2,8,10,0,0,0,10,0
Jaswantpura,0,0,0,10,0,0,3,7,0,10,0,0,0,10,1,0,9,3,,4,6,4,6,9,1,0,0,10,0
Hungaon Khurd,0,0,0,18,6,0,15,9,0,0,0,0,0,24,19,0,5,0,,2,22,3,21,22,2,0,0,24,0
Ransi Gaon,0,0,0,50,0,0,7,43,0,46,0,0,0,50,7,0,43,15,,18,32,11,39,48,2,0,0,50,0
