village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Domohani (CT),0,11,3,2,11,1,0,10,4,13,1,5,9,0,0,1,13,14,0,5,9,14,0,0,14,14,0
Roshna,0,17,27,11,33,0,13,19,12,31,13,1,37,6,0,16,28,44,0,30,14,44,0,0,44,44,0
Gopalbaid,0,26,12,21,17,0,12,24,2,27,11,3,30,5,0,10,28,38,0,35,3,38,0,0,38,38,0
Madanpur,0,9,11,13,7,0,2,18,0,16,4,0,11,9,0,1,19,20,0,19,1,20,0,0,20,20,0
Daskiari,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Lalganja (B),0,4,5,3,5,1,4,2,3,4,5,0,8,1,0,3,6,9,0,6,3,9,0,0,9,9,0
Parulbaria,0,5,17,6,16,0,5,11,6,18,4,1,18,3,0,14,8,22,0,12,10,22,0,0,22,22,0
Taldanga (B),0,4,3,1,5,1,3,3,1,3,4,0,7,0,0,3,4,7,0,5,2,7,0,0,7,7,0
Aliganja,0,42,19,35,26,0,7,48,6,45,16,0,58,3,0,13,48,61,0,55,6,60,0,0,61,61,0
Chhotkara,0,0,3,0,3,0,0,1,2,2,1,0,2,1,0,2,1,3,0,0,3,3,0,0,3,3,0
Barabani,0,21,7,17,10,1,17,10,1,14,14,0,28,0,1,4,23,28,0,27,1,27,0,0,28,28,0
Napara,0,10,1,2,9,0,6,5,0,1,10,0,11,0,0,1,10,11,0,7,4,11,0,0,11,11,0
Karrabaid,0,15,2,8,9,0,9,8,0,1,16,0,17,0,0,0,17,17,0,11,5,17,0,0,17,17,0
Majiara (CT),0,9,1,9,1,0,3,7,0,5,5,0,10,0,0,1,9,10,0,10,0,10,0,0,10,10,0
Pangachhiya (CT),0,13,2,11,4,0,10,5,0,10,5,0,15,0,0,2,13,15,0,15,0,15,0,0,15,15,0
Bhanowara (CT),0,27,4,19,12,0,12,19,0,14,17,0,30,1,0,6,25,31,0,31,0,28,0,0,31,31,0
Paniphala,0,2,3,3,2,0,2,2,1,1,4,0,3,2,0,2,3,5,0,3,2,5,0,0,5,5,0
Kelejora,0,41,7,24,24,0,15,33,0,18,30,0,44,4,0,7,41,48,0,44,4,47,0,0,48,48,0
Nuni (B),0,4,4,2,6,0,8,0,0,5,3,0,6,2,0,1,7,8,0,8,0,7,0,0,8,8,0
Shyamsundarpur,0,10,4,2,12,0,13,1,0,9,5,1,11,2,0,1,13,14,0,12,2,14,0,0,14,14,0
Bijari,0,6,1,1,6,0,5,0,2,4,3,1,6,0,0,0,7,7,0,6,1,6,0,0,7,7,0
Chinchuria,0,3,3,1,5,0,6,0,0,4,2,0,4,2,0,1,5,6,0,6,0,6,0,0,6,6,0
Jamgram,0,23,14,16,21,0,6,30,1,21,16,0,32,5,0,6,31,37,0,35,2,36,0,0,37,37,0
Puchra,0,23,8,22,9,0,4,27,0,14,17,0,29,2,0,7,24,31,0,30,1,30,0,0,31,31,0
Kantapahari,0,25,8,15,18,0,8,25,0,16,17,0,29,4,0,7,26,33,0,33,0,31,0,0,33,33,0
Charanpur (OG),0,19,8,14,13,0,0,27,0,12,15,0,26,1,0,1,26,27,0,26,1,25,0,0,27,27,0
Panuria (CT),0,3,4,4,3,0,1,6,0,7,0,0,7,0,0,0,7,7,0,7,0,7,0,0,7,7,0
Kanskuli,0,23,8,18,13,0,6,25,0,22,9,0,27,4,1,3,27,31,0,31,0,29,0,0,31,31,0
Raniganja,0,13,5,8,10,0,8,10,0,9,9,0,17,1,0,4,14,18,0,18,0,18,0,0,18,18,0
Amulia,0,5,1,2,4,0,5,1,0,2,4,0,6,0,0,0,6,6,0,6,0,5,0,0,6,6,0
Bhaskajuri,0,3,0,2,1,0,1,2,0,2,1,0,3,0,0,1,2,3,0,3,0,3,0,0,3,3,0
Raghunath Chak,0,14,2,6,10,0,7,8,1,5,11,0,16,0,0,6,10,16,0,16,0,16,0,0,16,16,0
Khoshnagar,0,4,2,3,3,0,3,3,0,5,1,0,4,2,0,2,4,6,0,6,0,6,0,0,6,6,0
Khamra,0,13,8,15,6,0,9,12,0,14,7,0,17,4,0,6,15,21,0,21,0,21,0,0,21,21,0
Kapishtha,0,33,17,21,29,0,16,34,0,33,17,0,37,13,0,16,34,50,0,50,0,49,0,0,50,50,0
Itapora,0,4,5,5,4,0,4,5,0,8,1,0,7,2,0,2,7,9,0,9,0,9,0,0,9,9,0
Putulia,0,8,2,4,6,0,4,6,0,3,7,0,9,1,0,3,7,10,0,10,0,10,0,0,10,10,0
