village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Zewan,95,122,14,150,80,1,112,117,2,223,6,176,29,26,0,1,229,2,,100,131,145,86,227,4,219,10,38,193
Khonmoh,2,10,0,10,0,2,11,1,0,0,0,9,3,0,2,0,10,0,,12,0,11,0,12,0,0,0,12,0
BALHAMA,1,2,1,1,0,3,3,1,0,0,0,2,1,1,2,0,2,0,,4,0,4,0,4,0,0,0,4,0
