village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Rivona,1,40,25,1,1,54,32,25,8,41,18,46,3,17,0,12,54,58,8,61,5,62,4,6,25,66,0
Vichundrem,1,49,6,1,2,47,10,30,16,32,17,51,2,3,0,21,35,53,3,51,5,54,2,4,15,56,0
Curdi,0,2,11,0,0,5,12,1,0,10,3,2,0,11,0,0,13,11,2,12,1,12,1,4,4,13,0
Netorli,1,84,68,1,1,119,80,55,18,71,49,93,5,55,0,53,100,141,12,133,20,143,10,23,58,152,1
Curpem,0,9,9,0,0,17,9,6,3,17,1,9,0,9,0,1,17,16,2,13,4,15,3,4,1,18,0
Porteem,0,103,192,1,3,194,216,49,30,87,168,158,40,97,0,52,243,283,12,283,12,276,19,83,82,281,14
Naiquinim,0,54,14,0,1,57,18,29,21,20,36,60,7,1,0,25,43,68,0,62,6,66,2,11,17,68,0
Bati,0,13,10,0,0,16,17,5,1,12,10,15,0,8,0,1,22,21,2,21,1,20,3,4,6,23,0
Uguem,2,6,3,0,0,9,5,6,0,7,4,8,1,2,0,0,11,11,0,11,0,9,2,0,4,11,0
Maulinguem,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,1,2,0
Costi,0,2,1,0,0,2,2,1,0,2,1,2,0,1,0,1,2,3,0,3,0,3,0,2,0,3,0
Colomba,0,1,3,0,0,4,4,0,0,0,4,2,1,1,0,1,3,4,0,4,0,4,0,3,0,4,0
Calem,0,1,3,0,0,2,3,1,0,0,2,3,1,0,0,0,4,4,0,3,1,4,0,2,0,4,0
