village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Velliyur (KIL),0,1,122,11,113,0,0,123,1,97,27,0,55,68,0,0,116,0,,120,5,0,125,125,0,0,125,1,124
Mavalavadi,0,0,105,45,58,2,1,101,3,66,39,0,42,63,47,0,57,0,,104,1,0,105,105,0,2,103,0,105
Goonambadi,0,0,70,0,72,0,0,72,0,49,24,0,45,24,0,0,65,0,,75,1,18,57,76,0,0,75,0,76
Pappanallur,0,0,33,0,33,0,0,33,0,25,12,0,24,8,0,0,30,0,,36,1,33,4,37,0,0,37,0,37
Ponnur,0,0,117,25,92,0,0,116,1,82,35,0,57,60,0,0,117,0,,117,0,1,116,117,0,3,114,0,117
Nallur,0,0,110,4,97,10,0,104,9,102,13,0,4,102,0,1,94,0,,119,2,15,105,121,0,4,116,0,121
Theyyar,0,0,132,115,13,4,0,123,9,68,65,0,1,131,0,17,115,0,,131,2,125,8,133,0,121,12,1,132
Sri Rangarajapuram,0,0,11,7,4,0,0,9,2,1,10,0,1,10,0,1,10,0,,11,0,0,11,11,0,0,11,0,11
Korakottai,0,0,132,127,3,2,22,104,6,66,66,1,2,128,0,55,74,0,,126,6,8,124,132,0,78,54,6,126
Vedal,0,0,2,1,0,1,0,1,1,1,1,0,0,2,0,0,2,0,,2,0,0,2,2,0,1,1,0,2
Mahamai Thirumani,0,0,8,4,3,1,0,6,2,2,6,0,0,8,0,0,8,0,,7,1,0,8,8,0,4,4,0,8
Arunthodu,0,0,4,2,2,0,0,4,0,0,4,0,0,4,0,0,4,0,,4,0,0,4,4,0,2,2,0,4
Gengampoondi,0,0,2,1,1,0,0,2,0,0,2,0,0,2,0,0,2,0,,2,0,1,1,2,0,2,0,0,2
Kilankunam,0,0,2,2,0,0,0,2,0,1,1,0,1,1,0,0,2,0,,1,1,0,2,2,0,1,1,0,2
Achamangalam,0,0,105,42,62,1,1,101,3,81,24,0,0,105,0,0,104,0,,104,1,30,75,99,6,3,102,0,105
Pancharai,0,0,4,1,2,1,1,0,3,3,1,0,0,4,0,0,4,0,,3,1,1,3,4,0,1,3,0,4
Agarakorakottai,0,0,4,1,3,0,0,2,2,1,3,0,0,4,0,0,4,0,,4,0,1,3,4,0,0,4,0,4
Koothavedu,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,0,1
Sathapoondi,0,0,9,3,6,0,0,4,5,1,8,0,0,9,0,0,9,0,,9,0,1,8,9,0,2,7,0,9
Puthur (KIL),0,0,13,3,3,7,1,4,8,6,7,2,3,8,0,0,13,0,,13,0,0,13,13,0,4,9,0,13
Soraputhur,0,0,4,1,3,0,0,3,1,0,4,0,0,4,0,0,4,0,,4,0,1,3,4,0,4,0,0,4
Japthikaranai,0,0,7,1,3,3,0,3,4,2,5,0,0,7,0,0,7,0,,7,0,0,7,7,0,4,3,0,7
Ramasamudram,0,0,2,1,0,1,0,2,0,1,1,0,1,1,0,0,2,0,,2,0,0,2,2,0,1,1,0,2
Mazhavankaranai,0,0,2,0,2,0,0,1,1,1,1,0,0,2,0,0,2,0,,2,0,0,2,2,0,1,1,0,2
Villivalam (KIL),0,0,8,1,6,3,0,7,3,3,7,0,0,7,0,0,6,0,,11,0,0,11,11,0,4,7,0,11
Nadukuppam,0,0,5,2,2,1,0,3,2,1,4,0,0,5,0,0,5,0,,5,0,0,5,5,0,1,4,0,5
Malaiyur,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,0,1
Kadambai,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,0,1
Urgudi,0,0,2,1,0,1,0,1,1,0,2,1,0,1,0,0,2,0,,2,0,0,2,2,0,0,2,0,2
Desur,0,0,8,4,3,1,0,6,2,5,3,0,0,8,0,0,8,0,,7,1,0,8,8,0,2,6,0,8
Irumbili,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,0,1
Senal,0,0,2,2,0,0,0,2,0,1,1,0,0,2,0,0,2,0,,2,0,1,1,2,0,1,1,0,2
Kilnamandi,0,0,3,1,1,1,0,3,0,0,3,0,0,3,0,0,3,0,,3,0,1,2,3,0,2,1,0,3
Nerkunam,0,0,6,1,1,4,0,3,3,4,2,0,1,5,0,0,6,0,,5,1,0,6,6,0,5,1,0,6
Kunnagampundi,0,0,5,1,2,2,1,4,0,1,4,0,0,5,0,0,5,0,,5,0,1,4,5,0,2,3,0,5
Vadakkupattu,0,0,2,1,1,0,0,2,0,0,2,0,1,1,0,0,2,0,,2,0,1,1,2,0,1,1,0,2
Goodalur,0,0,128,13,84,31,0,86,42,85,42,0,0,128,0,1,120,1,,126,2,125,3,127,1,3,125,0,128
Kodiyalam,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,0,1
Meesanallur,0,0,2,2,0,0,0,0,2,1,1,0,0,2,0,0,2,0,,2,0,0,2,2,0,1,1,0,2
Thellar,0,0,5,1,1,3,0,2,3,2,3,0,0,5,0,0,5,0,,6,0,0,6,6,0,0,5,0,6
Sivanam,0,0,3,1,0,2,0,2,1,1,2,0,0,3,0,0,3,0,,3,0,1,2,3,0,1,2,0,3
Ariyampoondi,0,0,3,2,1,0,0,1,2,1,2,0,0,3,0,0,3,0,,3,0,0,3,3,0,1,2,0,3
Perunkadaputhur,0,0,11,8,3,0,0,8,3,2,9,0,0,11,0,0,11,0,,9,2,1,10,11,0,6,5,0,11
Tirakoil,0,0,7,1,6,0,0,4,3,2,5,0,0,7,0,0,7,0,,7,0,0,7,7,0,2,5,0,7
Vanakkambadi (THEN),0,0,5,1,4,0,0,2,3,1,4,0,0,5,0,0,5,0,,5,0,0,5,5,0,2,3,0,5
Embalam,0,0,104,15,86,3,0,78,26,100,4,0,0,104,0,1,103,0,,104,0,2,102,104,0,2,102,0,104
Sogathur,0,0,4,2,1,1,0,3,1,2,2,0,0,4,0,0,4,0,,4,0,1,3,4,0,1,3,0,4
Eripattu,0,0,3,1,1,1,0,3,0,0,3,0,0,3,0,0,3,0,,2,1,0,3,3,0,2,1,1,2
Jammambattu,0,0,4,1,1,2,0,3,1,2,2,0,0,4,0,0,4,0,,4,0,1,3,4,0,1,3,0,4
Nalleri,0,0,3,1,1,1,1,2,0,1,2,0,0,3,0,0,3,0,,3,0,1,2,3,0,1,2,0,3
Koothampattu,0,0,2,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,,2,0,1,1,2,0,2,0,0,2
Kandavaratti,0,0,2,1,0,1,0,2,0,1,1,0,0,2,0,0,2,0,,2,0,1,1,2,0,0,2,0,2
Singampoondi,0,0,2,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,,2,0,0,2,2,0,2,0,1,1
Thakkandarayapuram,0,0,2,1,1,0,0,2,0,0,2,0,0,2,0,0,2,0,,1,1,0,2,2,0,2,0,0,2
Melpathi,0,0,2,2,0,0,0,1,1,0,2,0,0,2,0,0,2,0,,2,0,0,2,2,0,1,1,0,2
Vanakkambadi (VADA),0,0,2,1,1,0,0,2,0,0,2,0,0,2,0,0,2,0,,1,1,1,1,2,0,2,0,0,2
