village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kashiun (295),0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Sawa Mahun (296),0,1,8,4,4,1,8,1,0,0,0,8,1,0,0,0,9,0,,9,0,9,0,9,0,0,0,9,0
Pangna (201),0,0,4,2,1,1,1,3,0,0,0,3,0,1,0,0,4,0,,4,0,4,0,4,0,0,0,4,0
Masog (189),0,0,4,1,2,1,3,1,0,0,0,3,1,0,0,0,4,0,,4,0,4,0,4,0,0,0,4,0
Serkalan (333),0,0,2,0,2,0,1,1,0,0,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,0,0,2,0
D.P.F.Kail Sarahie (88),0,0,3,0,1,2,1,2,0,0,0,2,0,1,0,0,3,0,,3,0,3,0,3,0,0,0,3,0
D.P.F. Kandhi (216),0,2,7,3,5,1,1,4,4,0,0,7,0,2,0,1,8,0,,9,0,8,1,8,1,0,0,9,0
Alsindhi (142),0,0,8,0,6,2,5,3,0,0,0,8,0,0,0,0,8,0,,8,0,7,1,8,0,0,0,5,3
Bagshad (154),0,0,13,0,11,2,7,6,0,0,0,13,0,0,0,0,13,0,,13,0,13,0,13,0,0,0,12,1
D.P.F. Janaul (229),0,3,2,1,3,1,2,2,1,0,0,5,0,0,0,0,5,0,,5,0,5,0,5,0,0,0,5,0
Sainji (109),0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,0,0,1,0
Sojha (166),0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Kheel (172),0,0,7,0,4,3,1,5,1,0,0,7,0,0,0,0,7,0,,7,0,5,2,6,1,0,0,7,0
Manola (340),0,0,4,0,3,1,1,3,0,0,0,4,0,0,0,0,4,0,,4,0,4,0,4,0,0,0,4,0
Kandha (111),0,0,18,3,10,5,13,4,1,0,0,17,0,1,0,0,18,0,,18,0,18,0,18,0,0,0,18,0
Kalangar (112),0,0,3,1,1,1,3,0,0,0,0,3,0,0,0,0,3,0,,3,0,3,0,3,0,0,0,3,0
D.P.F. Shil Bhadiar (106),0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Tikkar (101),0,0,6,6,0,0,3,1,2,0,0,6,0,0,0,0,6,0,,4,2,6,0,4,2,0,0,4,2
D.P.F. Sorshan (179),0,0,2,0,1,1,1,1,0,0,0,2,0,0,0,1,1,0,,2,0,2,0,2,0,0,0,2,0
Been (176),0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
