village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Adhaura,0,21,10,31,0,0,5,10,16,0,31,14,3,14,0,0,31,0,,11,20,26,5,28,3,0,31,29,2
Salea,0,2,5,7,0,0,0,5,2,0,7,2,0,5,0,0,7,0,,0,7,7,0,7,0,0,7,2,5
Kesraura Khurd,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,5,0,5
Athan,0,0,5,5,0,0,1,4,0,0,5,0,0,5,0,0,5,0,,0,5,4,1,5,0,0,5,5,0
Har,0,0,5,5,0,0,0,5,0,0,5,0,1,4,0,0,5,0,,0,5,5,0,5,0,0,5,2,3
Kesraura Kalan,0,0,6,6,0,0,1,5,0,0,6,0,0,6,0,0,6,0,,1,5,6,0,5,1,0,6,2,4
Gulu,0,1,4,5,0,0,0,4,1,0,5,1,0,4,0,0,5,0,,0,5,5,0,5,0,0,5,1,4
Kolhua,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,5,2,3
Karma,0,1,4,5,0,0,0,5,0,0,5,0,1,4,0,0,5,0,,0,5,5,0,5,0,0,5,3,2
Sikarwar,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,5,0,5
Sikari,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,5,0,5
Pokhra,0,1,4,5,0,0,0,5,0,0,5,0,1,4,0,0,5,0,,0,5,5,0,5,0,0,5,4,1
Sahijan,0,0,6,6,0,0,0,6,0,0,6,0,0,6,0,0,6,0,,0,6,6,0,6,0,0,6,1,5
Neurus,0,1,4,5,0,0,0,5,0,0,5,0,1,4,0,0,5,0,,0,5,5,0,5,0,0,5,2,3
Gamharia,0,1,8,9,0,0,0,9,0,0,9,0,2,7,0,0,9,0,,0,9,9,0,9,0,0,9,4,5
Pipari,0,1,3,4,0,0,1,3,0,0,4,0,1,3,0,0,4,0,,2,2,4,0,4,0,0,4,2,2
Pipara,0,0,3,3,0,0,0,3,0,0,3,0,0,3,0,0,3,0,,0,3,3,0,3,0,0,3,0,3
Mahkol,0,0,4,4,0,0,0,4,0,0,4,0,0,4,0,0,4,0,,0,4,4,0,4,0,0,4,0,4
Pachmahut,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,5,1,4
Oldag,0,0,5,5,0,0,1,4,0,0,5,0,1,4,0,1,4,0,,1,4,5,0,5,0,1,4,1,4
Darihara,0,0,3,3,0,0,0,3,0,0,3,0,0,3,0,0,3,0,,0,3,3,0,3,0,0,3,1,2
Jordag,0,0,5,5,0,0,0,5,0,0,5,0,0,5,0,0,5,0,,0,5,5,0,5,0,0,5,1,4
