village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gothra Lamba,0,0,0,39,16,0,19,36,0,55,0,0,3,52,23,0,32,1,,10,45,0,0,55,0,14,41,55,0
Gothra Nooniya,0,0,0,47,8,0,3,47,5,55,0,0,0,55,32,0,23,0,,17,38,29,26,55,0,0,0,55,0
Budaniya,0,0,0,51,3,0,6,45,3,54,0,0,4,50,6,0,48,0,,8,46,6,48,54,0,0,0,54,0
Govindpura,0,0,0,6,2,0,6,2,0,8,0,0,0,8,2,0,6,0,,0,8,0,8,8,0,0,0,8,0
Jhanjhot,0,0,0,55,0,0,3,40,12,55,0,0,0,55,17,0,38,0,,27,28,36,19,55,0,0,0,55,0
Bhukana,0,0,0,42,13,0,8,44,3,55,0,0,2,53,14,0,41,0,,5,50,16,39,55,0,0,0,55,0
Mahrampur,0,0,0,39,16,0,13,41,1,55,0,0,0,55,11,0,44,0,,14,41,33,22,55,0,0,0,55,0
Dhatarwala,0,0,0,40,12,0,2,48,2,52,0,0,0,52,29,0,23,0,,1,51,20,32,52,0,0,0,52,0
Bakhtawarpura,0,0,0,7,2,0,1,6,2,9,0,0,0,9,5,0,4,0,,2,7,6,3,9,0,0,0,9,0
Ghumansar Khurd,0,0,0,0,3,0,0,3,0,3,0,0,0,3,3,0,0,0,,0,3,2,1,3,0,0,0,3,0
Bhamarwasi,0,0,0,28,18,0,10,36,0,46,0,0,1,45,13,0,33,0,,20,26,24,22,46,0,0,0,46,0
Ardawata,0,0,0,42,13,0,20,35,0,55,0,0,1,54,10,0,45,0,,37,18,30,25,55,0,0,0,55,0
Mali Gaon,0,0,0,55,0,0,24,29,2,55,0,0,0,55,13,0,42,0,,19,36,14,41,55,0,0,0,55,0
Shyopura,0,0,0,51,4,0,25,28,2,55,0,0,4,51,10,0,45,20,,6,49,5,50,55,0,2,0,55,0
Sultana,0,0,0,55,0,0,30,23,2,55,0,0,5,50,14,0,41,0,,14,41,9,46,55,0,1,0,55,0
Sultana Ka Bas,0,0,0,3,0,0,3,0,0,2,1,0,0,3,2,0,1,0,,0,3,0,3,3,0,0,0,3,0
Narhar,0,0,0,52,0,0,11,37,4,52,0,0,0,52,29,0,23,0,,1,51,1,51,52,0,0,0,51,1
Sari,0,0,0,23,0,0,18,5,0,22,1,0,0,23,0,0,23,0,,19,4,6,17,23,0,0,0,23,0
Kithana,0,0,0,55,0,0,5,45,5,55,0,0,0,55,9,0,46,0,,11,44,3,52,55,0,0,0,55,0
Chanana,0,0,0,55,0,0,20,33,2,55,0,0,0,55,30,0,25,0,,27,28,5,50,55,0,2,0,55,0
Nari,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,,0,3,0,3,3,0,0,0,3,0
Gowla,0,0,0,55,0,0,45,10,0,55,0,0,0,55,31,0,24,0,,23,32,19,36,55,0,0,0,55,0
Malupura,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,,1,1,1,1,2,0,0,0,2,0
Brijlalpura,0,0,0,23,0,0,18,5,0,23,0,0,0,23,0,0,23,0,,5,18,4,19,23,0,0,0,23,0
Jodha Ka Bas,0,0,0,4,0,0,3,1,0,4,0,0,0,4,0,0,4,0,,0,4,0,4,4,0,0,0,4,0
Dhani Meghsagar,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
