village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Lakhoo,0,0,0,35,20,0,11,42,2,55,0,0,3,52,14,0,41,0,,6,49,28,27,55,0,0,0,54,1
Syaloo Khurd,0,0,0,5,0,0,0,5,0,5,0,0,0,5,3,0,2,0,,0,5,2,3,5,0,0,0,5,0
Syaloo Kalan,0,0,0,17,9,0,4,22,0,26,0,0,0,26,1,0,25,0,,4,22,6,20,26,0,0,0,25,1
Tola Sehi,0,0,0,5,4,1,1,8,1,10,0,0,0,10,7,0,3,0,,0,10,6,4,10,0,0,0,10,0
Raghunathpura,0,0,0,19,0,0,5,12,2,19,0,0,0,19,3,0,16,0,,4,15,1,18,19,0,0,0,19,0
Agwana Khurd,0,0,0,42,1,1,2,40,2,44,0,0,1,43,8,0,36,0,,12,32,22,22,44,0,0,0,44,0
Khedda Ki Dhani,0,0,0,11,0,0,2,9,0,11,0,0,0,11,5,0,6,0,,9,2,10,1,11,0,0,0,11,0
Ramnathpura,0,0,0,31,0,0,30,1,0,31,0,1,0,30,17,0,14,0,,16,15,18,13,31,0,0,0,31,0
Kuloth Kalan,0,0,0,55,0,0,55,0,0,55,0,0,0,55,34,0,21,0,,38,17,36,19,54,1,0,0,55,0
Sehi Kalan,0,0,0,13,1,0,2,11,1,14,0,0,0,14,2,0,12,0,,0,14,13,1,14,0,0,0,14,0
Gopalpura,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Pichanwasi,0,0,0,17,0,0,13,4,0,17,0,0,0,17,6,0,11,0,,13,4,7,10,17,0,0,0,17,0
Choradi Aguni,0,0,0,27,11,0,17,17,4,38,0,0,0,38,8,0,30,0,,10,28,3,35,38,0,0,0,38,0
Kakora,0,0,0,31,0,0,6,22,3,31,0,0,1,30,1,0,30,0,,5,26,1,30,31,0,0,0,31,0
Jhajhariyon Ki Dhani,0,0,0,5,0,0,1,3,1,5,0,0,0,5,1,0,4,0,,2,3,0,5,5,0,0,0,5,0
Kirhwana,0,0,0,56,0,0,38,16,2,56,0,0,0,56,28,0,28,0,,10,46,8,48,55,1,0,0,56,0
Netrampura,0,0,0,25,0,0,24,1,0,25,0,0,0,25,21,0,4,0,,13,12,4,21,25,0,0,0,25,0
Jakhod,0,0,0,7,0,0,7,0,0,6,1,0,0,7,3,0,4,0,,6,1,5,2,7,0,0,0,7,0
Bhaothari,0,0,0,55,0,0,49,6,0,55,0,0,0,55,0,0,55,0,,31,24,13,42,55,0,0,0,55,0
Panne Singh Pura,0,0,0,22,0,0,21,1,0,22,0,0,0,22,16,0,6,0,,10,12,5,17,22,0,0,0,22,0
Bhudanpura,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,,1,0,1,0,1,0,0,0,1,0
Chauhanon Ki Dhani,0,0,0,52,3,0,44,11,0,55,0,0,0,55,6,0,49,0,,30,25,20,35,55,0,0,0,55,0
Baloda,0,0,0,13,3,0,9,6,1,16,0,0,0,16,0,0,16,0,,2,14,0,16,16,0,0,0,14,2
Berla,0,0,0,39,0,0,31,8,0,39,0,0,2,37,13,0,26,0,,8,31,10,29,39,0,0,0,39,0
Haripura,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,0,1,0
Jeeni,0,0,0,4,0,0,4,0,0,3,1,0,0,4,0,0,4,0,,2,2,0,4,4,0,0,0,4,0
Kajra,0,0,0,55,0,0,42,13,0,55,0,0,1,54,0,0,55,0,,45,10,15,40,55,0,0,0,55,0
Farat,0,0,0,20,0,0,8,8,4,20,0,0,7,13,12,0,8,0,,16,4,2,18,20,0,1,0,19,1
Bas Gokal,0,0,0,35,0,0,23,12,0,34,1,0,1,34,19,0,16,0,,20,15,8,27,35,0,0,0,35,0
