village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Garjanpur,0,5,10,3,9,3,8,7,0,14,1,0,1,14,0,7,8,0,,4,11,0,15,15,0,6,9,15,0
Bhatapara,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,1,1,0,,1,1,0,2,2,0,0,2,1,1
Kaitha,0,3,17,0,14,6,17,3,0,20,0,0,3,17,0,20,0,0,,10,10,0,20,20,0,3,17,20,0
Hatina,0,2,13,4,5,6,6,8,1,12,3,0,0,15,0,4,11,0,,5,10,0,15,15,0,5,10,15,0
Junapangara,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,,0,1,0,1,1,0,1,0,1,0
Kiajori,0,2,3,1,1,3,4,1,0,5,0,0,1,4,0,2,3,0,,0,5,0,5,5,0,0,5,5,0
Mugakani,0,1,5,0,5,1,1,4,1,6,0,0,0,6,0,2,4,0,,2,4,0,6,6,0,2,4,6,0
Udyan,0,1,5,1,1,4,2,4,0,5,1,0,0,6,0,6,0,0,,1,5,1,5,6,0,2,4,6,0
Bhanja Prasad,0,0,7,3,3,1,1,6,0,5,2,0,0,7,0,7,0,0,,2,5,0,7,7,0,2,5,7,0
Sikar Pahi,0,8,46,5,24,25,17,36,1,27,27,1,4,49,0,42,12,0,,30,24,1,53,45,9,16,38,53,1
Rajpatana,1,5,31,3,22,12,15,20,2,33,4,0,0,37,0,28,9,0,,15,22,0,37,36,1,10,27,37,0
Jyoti Prasad,0,1,3,0,4,0,3,1,0,4,0,0,0,4,0,3,1,0,,2,2,0,4,4,0,0,4,4,0
Harina Pokhari,0,0,13,2,8,3,2,11,0,8,5,0,0,13,0,11,2,0,,7,6,3,10,12,1,4,9,13,0
Sourendrapur,0,0,3,0,2,1,3,0,0,1,2,0,0,3,0,3,0,0,,0,3,0,3,3,0,0,3,3,0
Rangani,0,0,30,6,18,6,9,20,1,27,3,0,0,30,0,27,3,0,,9,21,3,27,28,2,8,22,30,0
Badolara,0,0,8,0,5,3,2,5,1,7,1,0,0,8,0,5,3,0,,2,6,0,8,8,0,2,6,8,0
Nurugan,0,21,40,10,31,20,36,21,4,55,6,0,4,57,4,17,40,3,,19,42,1,60,61,0,20,41,61,0
