village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Charakmara,0,0,5,4,1,0,0,3,2,5,0,0,2,3,0,1,4,5,0,1,4,4,1,3,2,1,4
Khajuri,3,52,176,123,84,24,3,48,180,177,54,21,68,142,1,142,88,224,7,65,166,141,90,88,143,7,224
Bikrampur,0,6,44,40,6,4,2,8,40,41,9,7,16,27,0,40,10,47,3,15,35,40,10,25,25,5,45
Sarasbad,0,1,5,3,3,0,0,0,6,4,2,0,1,5,0,6,0,6,0,2,4,3,3,2,4,0,6
Chak Baksispur,0,2,0,0,0,2,0,1,1,0,2,2,0,0,0,1,1,1,1,1,1,2,0,2,0,0,2
Nij Mandhara,1,19,31,48,3,0,1,8,42,50,1,7,19,25,2,4,45,51,0,16,35,46,5,14,37,5,46
Rasunpur,1,4,9,3,5,6,0,3,11,2,12,6,4,4,1,8,5,14,0,1,13,10,4,3,11,1,12
Manjgariya,0,7,17,5,15,4,0,2,22,6,18,4,5,15,0,22,2,20,4,11,13,17,7,11,13,4,20
Shankarpur,0,2,9,8,3,0,0,1,10,7,4,2,1,8,0,9,2,10,1,3,8,7,4,4,7,1,10
Jorabhinga,0,0,5,3,0,2,1,1,3,5,0,0,0,5,0,2,3,5,0,2,3,5,0,2,3,0,5
Aamdubi,0,5,25,26,4,0,0,9,21,25,5,3,6,21,1,19,10,30,0,8,22,25,5,16,14,2,28
Hathimara,0,4,9,12,1,0,0,0,13,12,1,1,4,8,0,12,1,13,0,4,9,12,1,6,7,1,12
Noudiha,2,17,30,27,3,19,2,7,40,17,32,22,14,13,0,32,17,46,3,15,34,35,14,17,32,0,49
Khudmallika,2,21,39,10,30,22,3,10,49,18,44,18,19,25,1,44,17,48,14,29,33,46,16,23,39,15,43
Chayanpur.,0,2,11,2,5,6,0,0,13,3,10,1,5,7,0,11,2,9,4,4,9,9,4,8,5,3,10
Karangapara.,1,29,25,20,11,24,4,8,43,21,34,30,9,15,0,30,25,52,3,21,34,29,26,15,40,4,51
Bankathi,0,3,19,16,3,3,0,4,18,17,5,1,9,12,1,16,5,19,3,9,13,19,3,10,12,0,21
Bankata.,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
Beniyadangal,0,9,36,41,4,0,3,7,35,41,4,13,9,23,0,29,16,43,2,18,27,27,18,8,37,3,42
Alipur,0,1,12,3,9,1,1,0,12,11,2,0,5,8,0,12,1,12,1,1,12,6,7,2,11,2,11
Beniganj,0,2,30,5,24,3,1,2,29,22,10,1,15,16,0,29,3,23,9,5,27,19,13,7,25,0,32
Singarpur,0,4,34,14,20,4,0,2,36,28,10,5,7,26,0,33,5,37,1,3,35,24,14,5,33,0,38
Amtabad Chak,0,0,2,0,2,0,0,0,2,2,0,0,1,1,0,2,0,2,0,0,2,0,2,1,1,0,2
Panchmohli,0,1,16,4,13,0,0,1,16,13,4,3,7,7,1,15,1,16,1,3,14,12,5,3,14,1,16
