village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Lutu,1,15,11,17,9,1,18,9,0,27,0,4,12,11,0,0,27,0,,24,3,14,13,23,3,12,15,26,1
Tungun,0,72,70,59,77,6,72,56,14,140,2,15,57,70,0,4,138,0,,141,1,110,32,137,4,50,92,142,0
Hosir,0,7,2,3,6,0,9,0,0,9,0,4,3,2,0,2,7,0,,9,0,5,4,9,0,1,8,9,0
Pasagam,0,2,0,1,1,0,2,0,0,2,0,0,2,0,0,1,1,0,,2,0,0,2,2,0,1,1,2,0
Kotari,0,2,1,1,2,0,2,0,1,3,0,1,1,1,0,0,3,0,,3,0,1,2,3,0,0,3,3,0
Ori,1,48,84,63,69,1,84,48,1,131,2,0,8,125,0,58,75,0,,130,3,110,23,124,9,110,23,133,0
Madandih,0,1,1,0,2,0,0,2,0,2,0,0,1,1,0,1,0,0,,2,0,1,1,2,0,2,0,2,0
Paramatu,0,24,54,13,57,8,25,51,2,77,1,0,22,56,0,3,73,0,,77,1,35,43,73,5,23,55,78,0
Bahagara,1,47,68,28,85,3,7,109,0,111,5,0,1,115,0,60,56,0,,115,1,99,17,115,1,72,44,116,0
Ratnag,0,1,1,1,1,0,0,2,0,1,1,0,0,2,0,1,1,0,,2,0,1,1,2,0,2,0,2,0
Hutru,0,24,11,1,27,7,11,19,5,35,0,0,0,35,0,18,17,0,,35,0,31,4,33,2,15,20,35,0
Tilra,0,19,53,10,51,11,16,43,13,66,6,0,18,54,0,1,71,0,,71,1,39,33,71,1,26,46,72,0
Bandu,0,132,119,54,189,8,66,173,12,231,20,1,71,179,0,47,204,0,,249,2,145,106,248,3,103,148,249,2
Baksi,0,6,6,1,8,3,6,6,0,11,1,1,5,6,0,0,12,0,,12,0,7,5,12,0,3,9,12,0
Bandaru,0,1,2,0,3,0,1,2,0,3,0,0,0,3,0,1,2,0,,3,0,2,1,3,0,1,2,3,0
Sarhachia,0,12,6,0,11,7,2,16,0,18,0,0,1,17,0,7,11,0,,18,0,18,0,18,0,7,11,18,0
Sohawan,0,4,6,3,7,0,4,5,1,9,1,0,4,6,0,0,10,0,,10,0,3,7,10,0,5,5,10,0
Sohawan,0,4,6,3,7,0,4,5,1,9,1,0,4,6,0,0,10,0,,10,0,3,7,10,0,5,5,10,0
Atampur,0,0,2,1,1,0,1,1,0,2,0,0,0,2,0,1,1,0,,2,0,1,1,2,0,2,0,2,0
Kalyanpur,0,88,83,64,105,2,72,97,2,157,14,0,0,171,0,102,69,0,,169,2,158,13,165,6,134,37,171,0
Herum,0,40,50,10,78,2,28,56,6,73,17,0,0,90,0,55,35,0,,90,0,77,13,85,5,56,34,90,0
Sons,0,41,4,13,32,0,28,17,0,45,0,0,0,45,0,28,17,0,,45,0,44,1,43,2,23,22,45,0
Konchi,0,42,36,13,62,3,6,72,0,72,6,0,0,78,0,46,32,0,,78,0,70,8,78,0,41,37,78,0
Jojbari,0,52,32,26,58,0,5,77,2,83,1,0,0,84,0,49,35,0,,84,0,78,6,84,0,42,42,84,0
Dunho,0,3,4,2,5,0,0,7,0,7,0,0,0,7,0,3,4,0,,7,0,5,2,7,0,5,2,7,0
Kolkole Kalan,0,44,15,13,46,0,0,59,0,55,4,0,0,59,0,28,31,0,,59,0,54,5,59,0,26,33,59,0
Kolkole Khurd,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Barwadih,0,2,0,0,2,0,1,1,0,2,0,0,1,1,0,0,2,0,,2,0,2,0,2,0,0,2,2,0
Jhardag,0,1,1,0,2,0,1,1,0,2,0,0,1,1,0,0,2,0,,2,0,1,1,1,1,0,2,2,0
