village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Manikpur Mal.,1,3,0,0,4,0,3,1,0,4,0,4,0,0,0,0,4,0,,3,1,4,0,4,0,4,0,4,0
Bhaji Tola Mal.,0,5,0,0,3,2,4,1,0,5,0,5,0,0,0,1,4,0,,2,3,4,1,5,0,5,0,5,0
Mugdra Ryt.,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Kanchanpur,4,47,4,2,46,7,43,12,0,55,0,51,3,1,0,0,54,0,,53,2,44,11,55,0,55,0,55,0
Bijapuri Ryt.,1,1,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Salheghori Ryt.,0,21,3,0,19,5,18,6,0,24,0,21,1,2,0,0,24,0,,24,0,20,4,24,0,24,0,24,0
Rasoi Mal.,0,3,0,0,2,1,2,1,0,2,1,3,0,0,0,0,3,0,,3,0,2,1,3,0,3,0,3,0
Chandrani Ryt.,12,88,1,0,92,9,90,11,0,99,2,99,1,1,1,0,100,0,,101,0,89,12,101,0,101,0,100,1
Titrahi Mal.,0,5,6,0,9,2,6,5,0,10,1,7,2,2,0,3,8,0,,10,1,9,2,11,0,11,0,11,0
Karegaon Ryt.,8,48,2,0,53,5,28,30,0,56,2,56,2,0,0,0,58,0,,58,0,50,8,58,0,58,0,58,0
Saliwada Mal.,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Mukutpur Ryt.,1,16,6,0,17,6,19,4,0,23,0,20,3,0,0,2,21,0,,23,0,15,8,23,0,23,0,23,0
Singhanpuri,13,63,8,2,69,13,75,7,2,72,12,76,6,2,0,0,82,0,,82,2,75,9,84,0,84,0,84,0
Khamha Mal.,0,6,0,0,4,2,5,1,0,4,2,6,0,0,0,0,6,0,,6,0,6,0,6,0,6,0,6,0
Chandrani Mal.,0,2,0,0,1,1,2,0,0,1,1,2,0,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Sarai Mal.,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Dewalpur Ryt.,1,5,2,0,7,1,3,5,0,8,0,6,0,2,0,0,8,0,,8,0,7,1,8,0,8,0,8,0
Kokomata Mal.,0,5,2,0,6,1,5,2,0,7,0,5,1,1,0,0,7,0,,6,1,6,1,7,0,7,0,7,0
Dewalpur Ryt.,1,5,2,0,7,1,3,5,0,8,0,6,0,2,0,0,8,0,,8,0,7,1,8,0,8,0,8,0
Kokomata Mal.,0,22,11,0,29,4,23,10,0,28,5,25,6,2,0,2,31,0,,32,1,28,5,33,0,33,0,33,0
Nan Dindori,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Manpur Ryt.,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Sarai Mal.,0,2,2,0,3,1,2,2,0,4,0,3,1,0,0,0,4,0,,4,0,4,0,4,0,4,0,4,0
Angwar Ryt.,0,12,1,0,13,0,9,4,0,9,4,13,0,0,0,1,12,0,,13,0,12,1,13,0,13,0,13,0
Samnapur Mal.,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Chhatpara Ryt.,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Jhanki Mal.,1,29,13,1,38,4,29,12,2,38,5,34,7,2,0,3,40,0,,43,0,33,10,43,0,42,1,43,0
