village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Gadhna Muvada,0,20,18,7,31,0,37,1,0,26,12,20,16,2,0,0,38,0,,25,13,28,10,38,0,9,29,36,2
Janod,0,22,18,6,32,2,40,0,0,16,24,19,17,4,0,0,40,5,,22,18,24,16,38,2,21,19,40,0
Limbdi,0,15,48,10,52,1,57,6,0,54,9,34,29,0,0,0,63,12,,20,43,63,0,63,0,21,42,59,4
Dhanela,0,6,25,4,27,0,31,0,0,12,19,10,20,1,1,0,30,3,,20,11,21,10,31,0,18,13,31,0
Kambopa,0,33,40,38,35,0,73,0,0,28,45,41,29,3,0,0,73,5,,69,4,33,40,73,0,23,50,73,0
Gundela,0,19,10,0,29,0,28,1,0,16,13,8,21,0,0,0,29,0,,18,11,18,11,29,0,18,11,29,0
Alela,0,21,30,8,43,0,48,3,0,36,15,20,25,6,2,0,49,0,,28,23,23,28,51,0,8,43,51,0
Jorapura,0,4,34,2,36,0,38,0,0,30,8,11,18,9,0,0,38,4,,30,8,38,0,38,0,13,25,38,0
parabiya,0,16,15,5,26,0,29,2,0,22,9,4,24,3,0,0,31,0,,16,15,21,10,31,0,14,17,31,0
Othvad,0,27,94,47,74,0,120,1,0,86,35,82,33,6,1,0,120,21,,121,0,42,79,121,0,1,120,121,0
Saliyavadi,0,0,21,1,20,0,21,0,0,8,13,0,19,2,0,0,21,0,,21,0,21,0,21,0,21,0,21,0
Natvarpura,0,7,33,4,35,1,23,17,0,27,13,17,3,20,0,0,40,1,,40,0,28,12,40,0,21,19,40,0
Jamiyatpura,1,7,33,2,39,0,39,2,0,40,1,20,20,1,2,0,39,0,,22,19,21,20,41,0,20,21,41,0
Kadaia,0,4,36,9,31,0,22,18,0,28,12,16,8,16,1,0,39,0,,40,0,27,13,40,0,1,39,40,0
Pilodra,0,5,35,6,34,0,40,0,0,28,12,15,9,16,0,0,40,0,,40,0,28,12,40,0,0,40,40,0
Navagama,0,12,69,19,62,0,74,7,0,72,9,30,36,15,0,0,81,0,,66,15,60,21,81,0,14,67,81,0
Rajpur (Balasinor),0,11,33,6,38,0,41,3,0,28,16,19,20,5,0,0,44,2,,44,0,32,12,44,0,4,40,44,0
Balasinor,0,2,37,8,31,0,31,8,0,28,11,15,16,8,0,0,39,10,,39,0,26,13,39,0,21,18,39,0
Gaja Pagina Muvada,0,2,35,7,30,0,36,1,0,31,6,5,13,19,1,0,36,0,,37,0,20,17,37,0,14,23,37,0
Vanakbori,0,2,38,5,33,2,34,6,0,38,2,10,26,4,0,0,40,3,,40,0,14,26,38,2,0,40,40,0
