village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Tukura Pt-III,55,18,0,40,2,31,2,42,29,35,38,56,8,9,0,70,3,0,,73,0,13,60,73,0,0,73,70,3
Khagrabari,7,22,0,14,13,2,3,18,8,28,1,11,18,0,0,16,13,0,,29,0,27,2,29,0,0,29,29,0
Fofanga Pt-II,7,19,0,11,14,1,1,22,3,26,0,12,14,0,0,11,15,0,,26,0,25,1,26,0,0,26,26,0
Hadigaon,10,42,0,31,17,4,2,30,20,51,1,29,23,0,0,22,30,0,,52,0,48,4,52,0,0,52,52,0
Bujruk Manikpur,25,118,0,63,66,14,11,105,27,142,1,69,74,0,0,63,80,0,,143,0,134,9,143,0,0,143,143,0
Kharija Manikpur,9,28,0,22,14,1,8,20,9,37,0,16,21,0,0,17,20,0,,37,0,34,3,37,0,0,37,37,0
Bhela Khamar,22,44,0,31,27,8,8,44,14,65,1,39,27,0,0,32,34,0,,66,0,61,5,66,0,0,66,66,0
Salpara Molandubi Pt.-I (CT),28,100,0,59,57,12,13,89,26,126,2,62,66,0,0,65,63,0,,128,0,122,6,128,0,0,128,128,0
Barmohara Pt-II,4,29,0,9,22,2,3,23,7,33,0,15,18,0,0,10,23,0,,33,0,31,2,33,0,0,33,33,0
Kharmohara,3,16,0,9,10,0,1,14,4,17,2,11,8,0,0,6,13,0,,19,0,19,0,19,0,0,19,19,0
Krishnai Guria Pt-I,7,16,0,15,8,0,0,21,2,23,0,16,7,0,0,7,16,0,,23,0,20,3,23,0,0,23,23,0
Salpara Molandubi Pt-II,10,34,0,13,27,4,4,36,4,43,1,25,19,0,0,12,32,0,,44,0,42,2,44,0,0,44,44,0
Paikan Pt-I,7,26,0,19,9,5,3,23,7,31,2,16,17,0,0,13,20,0,,33,0,32,1,33,0,0,33,33,0
Tukura Pt-I,12,32,0,19,20,5,2,31,11,44,0,26,18,0,0,16,28,0,,44,0,43,1,44,0,0,44,44,0
Fofanga Pt-III,4,11,0,11,3,1,1,11,3,15,0,10,5,0,0,8,7,0,,15,0,14,1,15,0,0,15,15,0
Pub-Jira,12,28,0,23,15,2,6,26,8,39,1,22,18,0,0,13,27,0,,40,0,37,3,40,0,0,40,40,0
Pachim Dairang,7,21,0,12,12,4,1,19,8,28,0,17,11,0,0,12,16,0,,28,0,27,1,28,0,0,28,28,0
Barmohara Pt-I,8,19,0,8,15,4,6,15,6,27,0,17,10,0,0,12,15,0,,27,0,25,2,27,0,0,27,27,0
Paikan Pt-II,15,60,0,34,35,6,7,52,16,74,1,40,35,0,0,19,56,0,,75,0,72,3,75,0,0,75,75,0
Dhaigaon,9,32,0,17,20,4,3,32,6,41,0,25,16,0,0,16,25,0,,41,0,38,3,41,0,0,41,41,0
Khamar Manikpur,45,147,0,94,86,12,16,129,47,188,4,106,86,0,0,85,107,0,,192,0,182,10,192,0,0,192,192,0
Tukura Pt-II,20,105,0,46,67,12,10,88,27,120,5,63,62,0,0,52,73,0,,125,0,119,6,125,0,0,125,125,0
Fofanga Pt-I,28,116,0,75,58,11,14,96,34,142,2,67,77,0,0,53,91,0,,144,0,134,10,144,0,0,144,144,0
Amjonga Pt-II,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Baida,37,388,0,316,78,31,1,47,377,424,1,63,227,135,0,170,255,0,,425,0,383,42,425,0,13,412,425,0
Amjonga Pt-I,1,130,0,51,50,30,1,68,62,131,0,1,18,112,0,60,71,0,,131,0,120,11,131,0,2,129,131,0
Kachumari,0,2,0,0,1,1,0,0,2,2,0,1,0,1,0,1,1,0,,2,0,2,0,2,0,0,2,2,0
Darapara Pt-I,1,1,0,0,1,1,0,2,0,2,0,1,1,0,0,0,2,0,,2,0,2,0,2,0,0,2,2,0
Bamun Panikhowa,2,3,0,0,3,2,0,0,5,5,0,2,0,3,0,1,4,0,,5,0,4,1,5,0,1,4,5,0
Barvita,8,161,0,130,38,1,0,23,146,169,0,15,120,34,0,70,99,0,,169,0,151,18,169,0,15,154,169,0
Kalpani Ghilajani,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Senimari Pt-I,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Rangdam,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,0,1,1,0,0,1,1,0
