village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kansaragoda,0,0,5,0,5,0,1,4,0,0,5,0,1,4,0,4,1,0,,5,0,4,1,5,0,1,4,5,0
Kairanali,0,0,20,14,6,0,19,1,0,0,20,0,5,15,0,0,20,0,,20,0,20,0,20,0,0,20,20,0
Asurabandha,0,0,19,1,18,0,7,12,0,0,19,1,0,18,0,3,16,0,,19,0,19,0,19,0,1,18,19,0
Chandar,0,0,59,0,28,31,31,27,1,0,59,0,0,59,0,59,0,0,,59,0,59,0,59,0,0,59,59,0
Arilo,0,0,24,0,17,7,14,10,0,0,24,0,0,24,0,24,0,0,,24,0,24,0,24,0,0,24,24,0
Odisha,0,0,93,5,40,48,26,61,6,26,67,3,9,81,0,51,42,0,,88,5,70,23,88,5,19,74,93,0
Jamunakote,0,0,100,10,69,21,4,93,3,7,93,1,3,96,0,9,91,0,,100,0,74,26,100,0,8,92,100,0
Hariamaru,0,0,37,0,16,21,26,9,2,2,35,0,0,37,0,20,17,0,,37,0,36,1,37,0,5,32,37,0
Purastampur,0,0,32,0,13,19,18,13,1,1,31,0,0,32,0,29,3,0,,32,0,32,0,32,0,3,29,32,0
Anla,0,0,16,0,11,5,12,4,0,0,16,2,0,14,0,7,9,0,,16,0,16,0,16,0,1,15,16,0
Mugapada,0,0,9,5,3,1,5,1,3,1,8,1,1,7,0,3,6,0,,9,0,8,1,9,0,4,5,9,0
Saradeipur,0,0,9,9,0,0,9,0,0,0,9,0,3,6,0,0,9,0,,9,0,9,0,9,0,1,8,9,0
Kingol,0,0,6,2,4,0,1,5,0,0,6,0,0,6,0,0,6,0,,6,0,6,0,6,0,0,6,6,0
Jaypur,0,0,31,0,30,1,12,19,0,0,31,0,0,31,0,3,28,0,,31,0,31,0,31,0,0,31,31,0
Sribschhabhagiratha Pur Sasan Samil Gajendra Kateni,0,0,2,1,1,0,0,1,1,0,2,0,0,2,0,2,0,0,,2,0,1,1,2,0,0,2,2,0
Kirtanpur,0,0,19,0,19,0,7,12,0,0,19,0,0,19,0,4,15,0,,19,0,19,0,19,0,0,19,19,0
Bhusala,0,0,21,4,16,1,7,11,3,0,21,0,0,21,0,10,11,0,,21,0,18,3,21,0,1,20,21,0
Kanheipal,0,0,31,0,24,7,4,27,0,0,31,0,1,30,0,9,22,0,,31,0,29,2,31,0,1,30,31,0
Gobindapur,0,1,78,5,39,35,0,41,38,36,43,4,9,66,0,46,33,0,,79,0,77,2,79,0,46,33,79,0
Adipura,0,0,83,44,33,6,35,43,5,4,79,2,20,61,0,25,58,0,,83,0,69,14,83,0,9,74,83,0
Mathanuagan,0,0,13,0,8,5,7,5,1,1,12,0,1,12,0,1,12,0,,13,0,10,3,13,0,1,12,13,0
Dayanabili,0,0,75,0,12,63,21,49,5,4,71,2,1,72,0,24,51,0,,75,0,45,30,75,0,7,68,75,0
Sundhikateni,0,0,3,0,3,0,1,2,0,0,3,0,0,3,0,0,3,0,,3,0,3,0,3,0,0,3,3,0
Khurusia,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
Dighi,0,0,37,30,5,2,37,0,0,0,37,0,0,37,0,0,37,0,,37,0,37,0,37,0,2,35,37,0
Goradia,0,0,4,2,2,0,4,0,0,0,4,0,0,4,0,0,4,0,,4,0,4,0,4,0,0,4,4,0
Jineilo,0,0,23,11,7,5,7,13,3,2,21,0,1,22,0,16,7,0,,23,0,16,7,23,0,6,17,23,0
Anlapal,0,0,47,33,14,0,24,23,0,0,47,1,9,37,0,11,36,0,,47,0,20,27,47,0,0,47,47,0
Gajabola,0,0,6,0,4,2,0,6,0,0,6,0,0,6,0,0,6,0,,6,0,2,4,6,0,0,6,6,0
Rodanga,0,0,4,0,0,4,3,1,0,0,4,0,0,4,0,4,0,0,,4,0,4,0,4,0,0,4,4,0
Tipilei,0,0,11,3,7,1,3,8,0,0,11,0,2,9,0,2,9,0,,11,0,11,0,11,0,4,7,11,0
Khantakhola,0,0,11,3,7,1,3,8,0,1,10,0,0,11,0,1,10,0,,11,0,7,4,11,0,1,10,11,0
Nimeinpur,0,0,33,0,10,23,10,21,2,13,20,0,1,32,0,26,7,0,,33,0,33,0,33,0,17,16,33,0
Balibo(L),0,0,50,0,21,29,4,45,1,19,31,1,3,46,0,38,12,0,,50,0,50,0,50,0,12,38,50,0
Chandipal,0,0,5,4,1,0,3,1,1,0,5,0,1,4,0,0,5,0,,5,0,5,0,5,0,0,5,5,0
Mugapadakateni,0,0,3,2,1,0,0,3,0,0,3,0,1,2,0,2,1,0,,3,0,1,2,3,0,1,2,3,0
Balipada,0,0,3,0,0,3,0,2,1,0,3,0,0,3,0,0,3,0,,3,0,0,3,3,0,0,3,3,0
Bedhapal,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,,1,0,0,1,1,0,0,1,1,0
Gheekhola,0,0,2,0,1,1,0,2,0,0,2,0,0,2,0,0,2,0,,2,0,1,1,2,0,0,2,2,0
Kumurasinga,0,0,42,3,34,5,0,40,2,0,42,0,0,42,0,21,21,0,,42,0,25,17,42,0,0,42,42,0
Renadapatana,1,3,54,9,36,13,3,46,9,0,58,3,2,53,0,39,19,0,,58,0,43,15,58,0,2,56,58,0
Bhadaliapasi,0,0,5,1,4,0,0,5,0,0,5,0,1,4,0,2,3,0,,5,0,5,0,5,0,0,5,5,0
Asurabandha Patana,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,1,1,0
