village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dhablat,0,11,2,0,8,5,13,0,0,13,0,2,9,2,0,0,13,13,0,4,9,13,0,0,13,13,0
Kachubaria,0,6,2,5,3,0,8,0,0,7,1,1,5,2,0,0,8,8,0,7,1,8,0,0,8,8,0
Kamalpur,0,4,2,1,1,4,6,0,0,6,0,0,4,2,0,0,6,6,0,4,2,6,0,0,6,6,0
Radha Krishnapur,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0
Manasadwip 2Nd Portion,0,24,5,0,13,16,26,3,0,29,0,7,16,6,0,1,28,29,0,15,14,29,0,3,26,29,0
Mrityunjoynagar,0,50,17,34,30,3,60,4,3,67,0,10,44,13,0,1,66,67,0,59,8,67,0,6,61,67,0
Bamankhali,0,4,3,3,1,3,7,0,0,7,0,1,3,3,0,0,7,7,0,5,2,7,0,0,7,7,0
Mandirtala,0,12,0,3,5,4,12,0,0,11,1,6,6,0,0,0,12,12,0,8,4,12,0,1,11,12,0
Sapkhali,0,19,2,9,6,6,21,0,0,19,2,4,15,2,0,0,21,21,0,9,12,21,0,0,21,21,0
Gangasagar,0,60,13,3,29,41,69,4,0,72,1,18,41,14,0,2,71,73,0,30,43,73,0,3,70,73,0
Gobindapur,0,1,1,1,1,0,2,0,0,2,0,0,1,1,0,0,2,2,0,1,1,2,0,0,2,2,0
Haradhanpur,0,22,6,18,8,2,28,0,0,27,1,7,15,6,0,1,27,28,0,22,6,28,0,1,27,28,0
Sibpur,0,83,6,2,66,21,88,0,1,89,0,19,67,3,0,0,89,88,1,49,40,89,0,5,84,88,1
Dhaspara,0,7,2,1,6,2,9,0,0,9,0,4,3,2,0,0,9,9,0,4,5,9,0,0,9,9,0
Rudranagar,0,26,1,3,12,12,27,0,0,27,0,3,23,1,0,0,27,27,0,20,7,27,0,2,25,27,0
Sikarpur,0,8,3,8,2,1,11,0,0,10,1,7,1,3,0,0,11,11,0,8,3,11,0,0,11,11,0
Purrusottampur,0,44,5,0,30,19,49,0,0,49,0,15,32,2,0,0,49,49,0,21,28,49,0,2,47,49,0
Chemagari,0,49,20,8,39,22,65,2,2,68,1,15,42,12,0,0,69,69,0,42,27,69,0,1,68,69,0
Sumatinagar,0,10,6,7,6,3,16,0,0,16,0,0,10,6,0,0,16,16,0,12,4,16,0,4,12,16,0
Phuldubi,0,5,2,3,4,0,7,0,0,6,1,1,4,2,0,0,7,7,0,6,1,7,0,0,7,7,0
Companir Char,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Kastala,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Krishnanagar,0,7,0,0,7,0,7,0,0,6,1,0,7,0,0,0,7,7,0,4,3,7,0,0,7,7,0
Kaylapara,0,8,3,1,8,2,11,0,0,11,0,1,9,1,0,0,11,10,1,6,5,11,0,0,11,10,1
Khas Ramkarerchhar,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
