village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Iswaripur,0,1,2,1,0,2,0,3,0,3,0,0,0,3,0,0,3,3,0,0,3,3,0,2,1,3,0
Mukhujya Para,0,23,18,5,19,17,8,32,1,40,1,0,10,31,0,0,41,40,0,12,29,40,0,10,31,17,23
Kalugachhi,0,0,3,0,1,2,0,3,0,3,0,0,0,3,0,0,3,3,0,2,1,3,0,1,2,2,1
Mallik Kati,0,10,7,4,7,6,2,14,1,17,0,0,6,11,0,0,17,17,0,8,9,17,0,7,10,4,13
Jal Ghata,0,11,0,0,5,6,9,2,0,11,0,0,10,1,0,0,11,11,0,6,5,11,0,0,11,4,7
Hatiamari,0,4,5,0,4,5,3,6,0,8,1,0,3,6,0,0,9,9,0,5,4,9,0,2,7,1,8
Kaparpuri,0,1,3,0,2,2,0,4,0,4,0,0,1,3,0,0,4,4,0,1,3,4,0,0,4,2,2
Baintala,0,6,2,1,3,4,5,3,0,8,0,0,5,3,0,0,8,8,0,3,5,8,0,0,8,4,4
Kalikatala,0,76,22,4,67,27,41,57,0,98,0,12,49,37,0,10,88,98,0,41,57,98,0,11,87,47,51
Kaora Khali,0,32,9,3,23,15,21,20,0,41,0,0,24,17,0,0,41,41,0,17,24,41,0,4,37,20,21
Bakultala,0,19,3,0,12,10,9,13,0,22,0,1,14,7,0,2,20,22,0,11,11,22,0,1,21,2,20
Chelikati,0,6,1,0,5,2,3,4,0,6,1,3,2,2,0,0,7,7,0,3,4,7,0,0,7,3,4
Bibir Abad,0,4,0,0,0,4,3,1,0,4,0,0,3,1,0,0,4,4,0,1,3,4,0,0,4,2,2
Moktarpur,0,3,0,1,1,1,2,1,0,3,0,0,0,3,0,0,3,3,0,2,1,3,0,0,3,0,3
Par Kalugachhi,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Ganga Cheri,0,1,2,1,2,0,1,2,0,3,0,0,0,3,0,0,3,3,0,3,0,3,0,1,2,1,2
Kaluakhali,0,20,13,6,21,6,12,21,0,33,0,0,10,23,0,0,33,33,0,12,21,33,0,5,28,13,20
Madan Khali,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
Chandibari,0,4,1,0,3,2,1,4,0,5,0,0,2,3,0,0,5,5,0,2,3,5,0,2,3,1,4
Chung Hata,0,1,2,1,2,0,0,3,0,3,0,0,0,3,0,0,3,3,0,2,1,3,0,0,3,2,1
Deuli,0,1,1,0,1,1,0,2,0,2,0,0,1,1,0,0,2,2,0,1,1,2,0,0,2,1,1
Netra,0,3,1,2,1,1,0,4,0,4,0,0,0,4,0,0,4,4,0,4,0,4,0,0,4,3,1
Singheswar,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
Ghikhali,0,13,15,10,9,9,9,19,0,20,8,0,6,22,0,0,28,28,0,8,20,28,0,10,18,15,13
Bhabananda,0,0,3,2,0,1,0,3,0,3,0,0,0,3,0,0,3,3,0,0,3,3,0,0,3,3,0
Hadiya,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,2,0,0,2,2,0,1,1,1,1
Jibantala,0,2,1,2,0,1,0,3,0,3,0,0,0,3,0,0,3,3,0,0,3,3,0,0,3,3,0
Saranger Abad,0,3,6,3,3,3,4,5,0,9,0,0,0,9,0,0,9,9,0,6,3,9,0,3,6,8,1
Paina,0,11,16,15,7,5,2,25,0,20,7,0,5,22,0,0,27,27,0,17,10,27,0,7,20,24,3
Chengdona,0,4,0,0,2,2,2,2,0,4,0,0,2,2,0,0,4,4,0,1,3,4,0,0,4,2,2
Jogendra Nagar,0,0,3,0,2,1,1,2,0,3,0,0,0,3,0,0,3,3,0,0,3,3,0,1,2,0,3
Sastakhali,0,25,20,9,26,10,27,18,0,44,1,0,15,30,0,0,45,45,0,19,26,45,0,9,36,22,23
Miagheri,1,12,13,19,6,1,3,23,0,21,5,0,10,16,0,0,26,26,0,10,16,26,0,5,21,24,2
Haora Mari,0,4,8,4,4,4,1,11,0,8,4,0,4,8,0,2,10,12,0,5,7,12,0,5,7,8,4
Parganti,0,0,3,0,3,0,0,3,0,3,0,0,0,3,0,0,3,3,0,0,3,3,0,0,3,2,1
Gutri,0,2,10,0,3,9,4,7,1,12,0,0,1,11,0,0,12,12,0,2,10,12,0,3,9,7,5
