village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chamunderi Rana Watan,0,0,0,19,15,0,28,6,0,0,0,0,0,34,0,0,34,8,,2,32,17,17,34,0,0,0,33,1
Bamniya,0,0,0,2,1,0,1,2,0,0,0,0,0,3,2,0,1,0,,0,3,1,2,3,0,0,0,3,0
Mokhampura,0,0,0,3,0,0,3,0,0,0,0,0,0,3,2,0,1,0,,2,1,1,2,3,0,0,0,3,0
Dhanda,0,0,0,1,3,0,3,1,0,0,0,0,0,4,1,0,3,0,,2,2,3,1,4,0,0,0,4,0
Bheetwara,0,0,0,20,4,0,22,2,0,0,0,0,2,22,14,0,10,0,,18,6,13,11,23,1,0,0,24,0
Dantiwara,0,0,0,6,0,0,3,3,0,0,0,0,0,6,2,0,4,0,,2,4,3,3,6,0,0,0,6,0
Mataji Ka Bara,0,0,0,19,5,0,21,3,0,0,0,0,0,24,10,0,14,0,,8,16,15,9,24,0,0,0,24,0
Sewari,0,0,0,23,7,0,28,2,0,0,0,4,3,23,13,0,17,0,,17,13,2,28,28,2,0,0,30,0
Gura Devisingh,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,1,1,0,0,0,1,0
Khindawa,0,0,0,2,3,0,4,1,0,0,0,0,0,5,3,0,2,0,,3,2,0,5,5,0,0,0,5,0
Peepla,0,0,0,24,7,0,27,4,0,0,0,3,3,25,13,0,18,0,,21,10,19,12,30,1,0,0,31,0
Padarla,0,0,0,23,2,0,24,1,0,0,0,0,2,23,11,0,14,0,,18,7,17,8,24,1,0,0,25,0
Nadiya,0,0,0,16,2,0,13,5,0,0,0,0,0,18,3,0,15,0,,17,1,9,9,18,0,0,0,18,0
Kagdara,0,0,0,8,1,0,8,1,0,0,0,0,0,9,4,0,5,0,,9,0,7,2,9,0,0,0,9,0
Reliya,0,0,0,10,2,0,10,2,0,0,0,0,3,9,6,0,6,0,,12,0,3,9,12,0,0,0,12,0
Malnoo,0,0,0,16,15,0,18,13,0,0,0,0,0,31,10,0,21,0,,29,2,12,19,31,0,0,0,31,0
Urana,0,0,0,9,4,0,10,3,0,0,0,0,0,13,6,0,7,0,,13,0,6,7,13,0,0,0,13,0
Jeewda,0,0,0,20,2,0,20,2,0,0,0,0,3,19,8,0,14,0,,20,2,1,21,22,0,0,0,22,0
Bera,0,0,0,14,2,0,14,2,0,0,0,0,2,14,9,0,7,0,,16,0,5,11,16,0,0,0,16,0
Chimanpura,0,0,0,29,3,0,22,10,0,0,0,0,0,32,11,0,21,0,,31,1,11,21,32,0,0,0,32,0
Bothara,0,0,0,17,2,0,17,2,0,0,0,0,0,19,5,0,14,1,,19,0,9,10,18,1,0,0,19,0
Sendla,0,0,0,6,0,0,6,0,0,0,0,0,0,6,4,0,2,0,,6,0,4,2,6,0,0,0,6,0
Chopa Ki Nal,0,0,0,14,0,0,7,7,0,0,0,0,0,14,2,0,12,0,,11,3,5,9,14,0,0,0,14,0
Tani,0,0,0,5,8,0,12,1,0,0,0,0,0,13,3,0,10,0,,13,0,3,10,13,0,0,0,13,0
Upla Bhimana,0,0,0,9,9,0,16,2,0,0,0,0,1,17,10,0,8,0,,18,0,2,16,18,0,0,0,18,0
Lalpura,0,0,0,11,1,0,7,5,0,0,0,0,0,12,4,0,8,1,,9,3,6,6,12,0,0,0,12,0
Laxman Pura Jod,0,0,0,13,2,0,9,6,0,0,0,0,0,15,12,0,3,1,,13,2,5,10,15,0,0,0,15,0
Kumtiya,0,0,0,6,0,0,5,1,0,0,0,0,1,5,4,0,2,0,,6,0,6,0,6,0,0,0,6,0
Juna Bera,0,0,0,6,1,0,5,2,0,0,0,1,3,3,2,0,5,0,,7,0,4,3,7,0,0,0,7,0
Sena,0,0,0,7,0,0,7,0,0,0,0,0,1,6,4,0,3,0,,6,1,1,6,7,0,0,0,7,0
Doodni,0,0,0,14,1,0,11,4,0,0,0,0,0,15,7,0,8,0,,15,0,0,15,15,0,0,0,15,0
Bheemana,0,0,0,14,3,0,12,5,0,0,0,0,0,17,7,0,10,0,,17,0,7,10,17,0,0,0,17,0
Maldar,0,0,0,15,2,0,11,6,0,0,0,0,0,17,8,0,9,0,,17,0,7,10,17,0,0,0,17,0
Thandi Beri,0,0,0,10,1,0,11,0,0,0,0,0,0,11,5,0,6,0,,11,0,3,8,11,0,0,0,11,0
Lundara,0,0,0,9,5,0,14,0,0,0,0,0,0,14,5,0,9,0,,13,1,4,10,14,0,0,0,14,0
Amliya,0,0,0,3,1,0,4,0,0,0,0,0,0,4,1,0,3,0,,3,1,4,0,4,0,0,0,4,0
Bharala,0,0,0,10,4,0,11,2,1,0,0,1,3,10,6,0,8,0,,14,0,4,10,14,0,0,0,14,0
Rampura,0,0,0,3,1,0,4,0,0,0,0,0,0,4,2,0,2,0,,4,0,1,3,4,0,0,0,4,0
Chingta Bhata,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Koyalvao,0,0,0,21,9,0,25,5,0,0,0,0,0,30,11,0,19,1,,30,0,10,20,30,0,0,0,30,0
Bhandar,0,0,0,32,10,0,28,14,0,0,0,0,0,42,25,0,17,0,,41,1,3,39,42,0,0,0,42,0
Serawa,0,0,0,16,3,0,18,1,0,0,0,0,0,19,6,0,13,0,,19,0,13,6,19,0,0,0,19,0
Ronwada,0,0,0,8,1,0,9,0,0,0,0,0,3,6,4,0,5,0,,9,0,1,8,9,0,0,0,9,0
Mori,0,0,0,1,3,0,4,0,0,0,0,0,0,4,2,0,2,0,,3,1,0,4,4,0,0,0,4,0
Nana,0,0,0,23,6,0,25,4,0,0,0,0,1,28,17,0,12,0,,29,0,9,20,29,0,0,0,29,0
Phalna (Rural),0,0,0,15,7,0,17,5,0,0,0,0,1,21,12,0,10,0,,21,1,2,20,22,0,0,0,22,0
Boya,0,0,0,17,0,0,15,2,0,0,0,0,0,17,10,0,7,0,,15,2,3,14,17,0,0,0,17,0
Chamunderi Mertiyan,0,0,0,7,1,0,5,3,0,0,0,0,0,8,5,0,3,0,,7,1,0,8,8,0,0,0,8,0
Kotra,0,0,0,11,5,0,13,3,0,0,0,0,1,15,9,0,7,0,,16,0,3,13,16,0,0,0,16,0
Kagri,0,0,0,8,1,0,6,3,0,0,0,0,0,9,1,0,8,0,,8,1,0,9,9,0,0,0,9,0
Dhani,0,0,0,3,4,0,5,2,0,0,0,1,0,6,1,0,6,0,,6,1,0,7,7,0,0,0,7,0
Barwa,0,0,0,22,8,0,25,5,0,0,0,0,2,28,13,0,17,0,,29,1,6,24,30,0,0,0,30,0
Kheemel,0,0,0,22,11,0,23,10,0,0,0,0,0,33,19,0,14,0,,33,0,1,32,33,0,0,0,33,0
Sela,0,0,0,3,3,0,2,4,0,0,0,0,0,6,2,0,4,0,,4,2,0,6,6,0,0,0,6,0
Sadra,0,0,0,9,2,0,9,2,0,0,0,0,0,11,2,0,9,1,,4,7,1,10,11,0,0,0,11,0
Gura Kalyansingh,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,0,3,0,,3,0,3,0,3,0,0,0,3,0
Beesalpur,0,0,0,28,7,0,28,7,0,0,0,0,0,35,15,0,20,0,,5,30,6,29,35,0,0,0,35,0
Latara,0,0,0,14,2,0,7,9,0,0,0,0,0,16,7,0,9,0,,3,13,1,15,16,0,0,0,16,0
Patawa,0,0,0,3,6,0,5,4,0,9,0,0,0,9,4,0,5,0,,0,9,3,6,9,0,0,0,9,0
Doongli,0,0,0,4,2,0,1,5,0,6,0,0,0,6,2,0,4,0,,2,4,3,3,6,0,0,0,6,0
Jadri,0,0,0,10,5,0,10,5,0,15,0,0,1,14,7,0,8,4,,0,15,15,0,15,0,0,0,15,0
Kerapura,0,0,0,7,1,0,6,2,0,7,1,0,1,7,3,0,5,0,,2,6,7,1,8,0,0,0,8,0
Sadalwa,0,0,0,1,4,0,3,2,0,5,0,0,0,5,2,0,3,0,,2,3,3,2,5,0,0,0,5,0
Kotbaliyan,0,0,0,10,6,0,12,3,1,15,1,0,0,16,7,0,9,0,,1,15,5,11,16,0,0,0,16,0
Malari,0,0,0,3,3,0,6,0,0,6,0,0,0,6,5,0,1,0,,0,6,2,4,6,0,0,0,6,0
Shivtalav,0,0,0,6,8,0,10,4,0,13,1,0,0,14,6,0,8,0,,1,13,8,6,14,0,0,0,14,0
Biliya,0,0,0,3,1,0,4,0,0,4,0,0,0,4,2,0,2,0,,1,3,0,4,4,0,0,0,4,0
Mundara,0,0,0,17,13,0,13,17,0,29,1,0,0,30,17,0,13,0,,3,27,24,6,30,0,0,0,30,0
Punariya,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,,0,1,0,1,1,0,0,0,1,0
Perwa,0,0,0,3,4,0,5,2,0,7,0,0,0,7,2,0,5,0,,0,7,0,7,7,0,0,0,7,0
