village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kharod,0,20,15,32,3,0,12,23,0,17,18,3,28,4,0,0,35,19,16,13,22,31,4,0,35,35,0
Chosala,0,27,8,34,1,0,16,19,0,21,14,3,21,11,0,0,35,22,13,17,18,30,5,0,35,35,0
Chhayan,0,15,8,21,2,0,12,11,0,16,7,0,19,4,0,0,23,14,9,12,11,22,1,0,23,23,0
Khodva,0,23,11,28,6,0,20,14,0,18,16,1,27,6,0,0,34,23,11,14,20,33,1,0,34,34,0
Navagam,0,45,23,61,7,0,24,44,0,59,9,4,61,3,0,0,68,46,22,28,40,61,7,0,68,66,2
Khapariya,0,23,12,32,3,0,14,21,0,18,17,3,28,4,0,0,35,19,16,5,30,29,6,0,35,35,0
Bordi Inami,0,26,9,32,3,0,12,23,0,21,14,1,29,5,0,0,35,27,8,15,20,34,1,0,35,35,0
Chhapri,0,26,9,31,4,0,12,23,0,21,14,2,21,12,0,0,35,28,7,18,17,35,0,0,35,34,1
Kotda Bujarg,0,22,11,28,5,0,17,16,0,21,12,1,28,4,0,0,33,22,11,12,21,28,5,0,33,33,0
Mandavav,0,26,9,31,4,0,22,13,0,30,5,4,28,3,0,0,35,24,11,13,22,31,4,0,35,35,0
Rachharda,0,21,14,30,5,0,10,25,0,20,15,2,28,5,0,0,35,27,8,11,24,33,2,0,35,35,0
Gadoi,0,26,8,32,2,0,13,21,0,13,21,2,22,10,0,0,34,25,9,18,16,30,4,0,34,34,0
Vadbara,0,32,14,40,6,0,15,31,0,25,21,1,37,8,0,0,46,32,14,17,29,41,5,0,46,46,0
Brahmkheda,0,25,11,32,4,0,21,15,0,21,15,2,26,8,0,0,36,25,11,17,19,36,0,0,36,33,3
Chandwana,0,28,7,31,4,0,13,22,0,14,21,2,23,10,0,0,35,20,15,16,19,32,3,0,35,35,0
Rampura,0,15,12,23,4,0,5,22,0,15,12,2,22,3,0,0,27,19,8,8,19,25,2,0,27,27,0
Usarvan (Part),0,24,11,30,5,0,9,26,0,20,15,1,24,10,0,0,35,19,16,16,19,26,9,0,35,35,0
Salapada,0,18,17,30,5,0,16,19,0,19,16,2,30,3,0,0,35,26,9,14,21,34,1,0,35,35,0
Ranapur Bujarg,0,11,24,30,5,0,5,30,0,14,21,1,28,6,0,0,35,24,11,12,23,31,4,0,35,35,0
Punsri,0,22,12,29,5,0,9,25,0,31,3,2,30,2,0,0,34,22,12,15,19,32,2,0,34,33,1
Junapani,0,21,3,21,3,0,22,2,0,13,11,1,21,2,0,0,24,18,6,7,17,22,2,0,24,24,0
Kali Talai,0,23,12,34,1,0,25,10,0,15,20,1,32,2,0,0,35,25,10,11,24,31,4,0,35,35,0
Tarvadiya Vaja,0,22,13,31,4,0,12,23,0,23,12,2,27,6,0,0,35,26,9,14,21,30,5,0,35,35,0
Rabdal,0,23,12,31,4,0,8,27,0,29,6,3,30,2,0,0,35,22,13,16,19,33,2,0,35,35,0
Vanbhori,0,28,7,34,1,0,12,23,0,19,16,2,28,5,0,0,35,24,11,14,21,34,1,0,35,34,1
Tarvadia Himat,0,26,9,31,4,0,14,21,0,21,14,2,28,5,0,0,35,23,12,19,16,31,4,0,35,35,0
Himala,0,26,9,32,3,0,12,23,0,21,14,1,26,8,0,0,35,21,14,8,27,33,2,0,35,35,0
Gamla,0,25,9,33,1,0,17,17,0,17,17,2,23,9,0,0,34,20,14,15,19,29,5,0,34,34,0
Nani Kharaj,0,20,15,28,7,0,10,25,0,33,2,1,33,1,0,0,35,23,12,12,23,30,5,0,35,35,0
Katwara,0,26,9,33,2,0,16,19,0,15,20,3,16,16,0,0,35,20,15,7,28,26,9,0,35,35,0
Khangela,0,26,9,33,2,0,16,19,0,17,18,3,26,6,0,0,35,20,15,11,24,28,7,0,35,35,0
Limdabara,0,26,11,35,2,0,19,18,0,33,4,2,31,4,0,0,37,25,12,11,26,32,5,0,37,37,0
Vankiya,0,26,9,28,7,0,13,22,0,20,15,1,31,3,0,0,35,23,12,16,19,32,3,0,35,35,0
Dasla,0,19,16,33,2,0,15,20,0,20,15,2,24,9,0,0,35,22,13,15,20,30,5,0,35,35,0
Kharoda,0,42,28,68,2,0,28,42,0,35,35,6,54,10,0,0,70,45,25,25,45,63,7,0,70,68,2
Doki,0,20,15,33,2,0,14,21,0,15,20,2,25,8,0,0,35,26,9,18,17,32,3,0,35,35,0
Sakarda,0,21,14,31,4,0,11,24,0,17,18,1,30,4,0,0,35,28,7,11,24,31,4,0,35,35,0
Udar,0,24,11,31,4,0,10,25,0,19,16,1,24,10,0,0,35,22,13,15,20,30,5,0,35,35,0
Bhutodi,0,26,9,33,2,0,16,19,0,12,23,4,27,4,0,0,35,24,11,18,17,32,3,0,35,34,1
Moti Lachheli,0,25,10,31,4,0,7,28,0,31,4,1,26,8,0,0,35,22,13,14,21,26,9,0,35,35,0
Simaliya Khurd,0,20,15,31,4,0,7,28,0,24,11,2,31,2,0,0,35,21,14,11,24,28,7,0,35,35,0
Jekot,0,29,13,38,4,0,33,9,0,20,22,2,35,5,0,0,42,31,11,10,32,38,4,0,42,41,1
Ravali Kheda,0,16,18,28,6,0,14,20,0,15,19,2,31,1,0,0,34,20,14,10,24,31,3,0,34,34,0
Uchavaniya,0,24,15,34,5,0,18,21,0,23,16,2,30,7,0,0,39,26,13,13,26,33,6,0,39,38,1
Kheng,0,23,12,35,0,0,24,11,0,21,14,4,23,8,0,0,35,24,11,12,23,35,0,0,35,35,0
Bandibar,0,1,23,23,1,0,9,15,0,12,12,1,14,9,0,0,24,13,11,13,11,23,1,0,24,24,0
Itawa,0,26,9,34,1,0,19,16,0,14,21,1,22,12,0,0,35,26,9,10,25,35,0,0,35,35,0
Tarvadiya Bhau,0,22,13,31,4,0,11,24,0,20,15,0,29,6,0,0,35,24,11,16,19,30,5,0,35,34,1
Vijagadh,0,22,13,27,8,0,15,20,0,17,18,2,24,9,0,0,35,25,10,17,18,28,7,0,35,34,1
Lilar,0,25,11,33,3,0,18,18,0,32,4,1,29,6,0,0,36,23,13,12,24,30,6,0,36,35,1
Zari Khurd,0,17,18,32,3,0,9,26,0,16,19,1,29,5,0,0,35,29,6,16,19,33,2,0,35,35,0
Bhambhori,0,14,21,34,1,0,13,22,0,23,12,4,25,6,0,0,35,27,8,17,18,32,3,0,35,33,2
Gundi Kheda,0,23,12,33,2,0,15,20,0,19,16,1,26,8,0,0,35,23,12,10,25,27,8,0,35,35,0
Timarda,0,23,12,34,1,0,13,22,0,19,16,2,30,3,0,0,35,27,8,17,18,33,2,0,35,35,0
Jalat,0,24,10,32,2,0,29,5,0,19,15,1,25,8,0,0,34,19,15,11,23,31,3,0,34,33,1
Dhamarda,0,21,14,33,2,0,15,20,0,19,16,1,22,12,0,0,35,20,15,16,19,30,5,0,35,35,0
Muwalia,0,24,11,34,1,0,10,25,0,32,3,0,26,9,0,0,35,22,13,11,24,29,6,0,35,35,0
Nasirpur,0,23,13,31,5,0,9,27,0,30,6,1,31,4,0,0,36,19,17,14,22,28,8,0,36,34,2
Rajpur,0,22,13,30,5,0,4,31,0,18,17,3,24,8,0,0,35,25,10,9,26,32,3,0,35,34,1
Ranapur Khurd,0,6,28,29,5,0,9,25,0,17,17,3,22,9,0,0,34,21,13,11,23,29,5,0,34,34,0
Moti Kharaj,0,25,11,33,3,0,19,17,0,30,6,3,29,4,0,0,36,23,13,13,23,28,8,0,36,36,0
Khajuri,0,29,6,32,3,0,15,20,0,19,16,2,25,8,0,0,35,17,18,10,25,26,9,0,35,35,0
Rentiya,0,18,17,30,5,0,10,25,0,22,13,2,32,1,0,0,35,22,13,14,21,30,5,0,35,35,0
Borwani,0,26,9,34,1,0,17,18,0,21,14,4,21,10,0,0,35,24,11,19,16,30,5,0,35,34,1
Nani Lachheli,0,26,9,33,2,0,13,22,0,31,4,0,28,7,0,0,35,22,13,14,21,29,6,0,35,35,0
Naghrala,0,22,13,33,2,0,14,21,0,30,5,1,31,3,0,0,35,20,15,11,24,29,6,0,35,35,0
Agawada,0,1,34,33,2,0,19,16,0,19,16,1,24,10,0,0,35,28,7,16,19,35,0,0,35,34,1
Kathla,0,20,15,33,2,0,29,6,0,16,19,0,31,4,0,0,35,20,15,7,28,31,4,0,35,35,0
Bavka,0,2,33,34,1,0,23,12,0,23,12,2,30,3,0,0,35,27,8,19,16,32,3,0,35,35,0
Chandawada,0,29,6,32,3,0,21,14,0,18,17,2,26,7,0,0,35,22,13,17,18,32,3,0,35,34,1
Borkheda,0,29,7,35,1,0,14,22,0,16,20,3,21,12,0,0,36,22,14,16,20,33,3,0,36,34,2
Dungarpur,0,10,25,31,4,0,17,18,0,16,19,1,25,9,0,0,35,24,11,19,16,30,5,0,35,35,0
Tanda,0,19,16,31,4,0,15,20,0,20,15,3,28,4,0,0,35,17,18,15,20,31,4,0,35,35,0
Delsar,0,20,16,33,3,0,14,22,0,18,18,3,22,11,0,0,36,21,15,17,19,31,5,0,36,36,0
Khut Kheda,0,23,6,28,1,0,15,14,0,17,12,2,19,8,0,0,29,26,3,10,19,27,2,0,29,29,0
Tanachhiya,0,19,16,30,5,0,11,24,0,25,10,1,33,1,0,0,35,24,11,8,27,30,5,0,35,35,0
Ukardi,0,23,12,29,6,0,11,24,0,19,16,0,29,6,0,0,35,25,10,12,23,29,6,0,35,35,0
Rozam,0,17,19,32,4,0,13,23,0,21,15,3,29,4,0,0,36,25,11,13,23,29,7,0,36,35,1
Nimnalia,0,22,12,33,1,0,10,24,0,33,1,1,32,1,0,0,34,23,11,14,20,31,3,0,34,33,1
Bordi Khurd,0,27,10,37,0,0,19,18,0,20,17,4,25,8,0,0,37,23,14,18,19,33,4,0,37,35,2
Kotda Khurd,0,25,10,34,1,0,21,14,0,33,2,3,30,2,0,0,35,25,10,14,21,33,2,0,35,35,0
Bhathiwada,0,35,12,42,5,0,24,23,0,21,26,4,32,11,0,0,47,33,14,23,24,45,2,0,47,47,0
Dungara,0,8,27,33,2,0,10,25,0,22,13,4,25,6,0,0,35,27,8,15,20,31,4,0,35,35,0
Dahod Kasba,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
Karamchandnu Khedu,0,2,12,14,0,0,10,4,0,8,6,2,7,5,0,0,14,9,5,3,11,13,1,0,14,14,0
