village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Puran,0,2,10,12,0,0,3,9,0,12,0,0,2,10,0,0,12,0,,12,0,7,5,12,0,8,4,12,0
Karpi,0,7,4,11,0,0,9,1,1,11,0,3,5,3,0,0,11,0,,11,0,0,11,11,0,0,11,11,0
Baghra,0,2,10,12,0,0,8,4,0,12,0,0,5,7,0,0,12,0,,12,0,0,12,12,0,5,7,12,0
Bazidpur,0,14,8,16,6,0,2,20,0,21,1,0,21,1,0,0,22,0,,22,0,18,4,22,0,1,21,22,0
Kudrasi,0,8,3,11,0,0,8,3,0,11,0,1,10,0,0,0,11,4,,11,0,11,0,11,0,6,5,11,0
Pakri,0,1,10,11,0,0,0,11,0,11,0,0,2,9,0,0,11,0,,11,0,11,0,11,0,1,10,11,0
Milki,0,5,6,11,0,0,5,6,0,7,4,3,3,5,0,0,11,0,,11,0,4,7,11,0,0,11,11,0
Jonha,0,1,11,11,1,0,3,9,0,12,0,0,1,11,0,0,12,0,,12,0,8,4,12,0,1,11,12,0
Kutubpur Tera,0,9,2,11,0,0,9,2,0,11,0,0,11,0,0,0,11,3,,11,0,11,0,11,0,0,11,11,0
Jhikatia,0,10,1,9,2,0,0,9,2,7,4,2,8,1,0,0,11,1,,11,0,3,8,11,0,2,9,11,0
Purainia Ruknuddin,0,11,0,11,0,0,3,8,0,11,0,7,4,0,0,8,3,0,,11,0,11,0,11,0,0,11,11,0
Durra,0,0,11,6,5,0,0,11,0,11,0,0,0,11,0,0,11,0,,11,0,11,0,11,0,2,9,11,0
Rasulpur Tetara,0,0,11,3,8,0,0,11,0,9,2,0,0,11,0,0,11,0,,10,1,10,1,11,0,7,4,11,0
Laraua,0,11,0,11,0,0,4,7,0,11,0,8,3,0,0,10,1,0,,11,0,11,0,11,0,0,11,11,0
Shekhpura,0,11,0,11,0,0,8,3,0,8,3,0,11,0,0,0,11,0,,11,0,1,10,11,0,0,11,11,0
Rampurchae,0,10,3,11,2,0,0,12,1,9,4,0,10,3,0,0,13,0,,13,0,4,9,13,0,0,13,12,1
Patak Chak,0,11,0,11,0,0,6,5,0,11,0,6,5,0,0,8,3,0,,11,0,10,0,11,0,0,11,11,0
Murarhi,0,11,1,11,1,0,9,3,0,8,4,2,10,0,0,0,13,0,,11,1,10,2,11,1,0,12,11,1
Katesar,0,15,0,14,1,0,3,11,1,6,9,2,13,0,0,7,8,0,,15,0,6,9,15,0,1,14,15,0
Belkharakhas,0,12,0,9,3,0,9,3,0,11,1,0,12,0,0,0,12,0,,12,0,2,10,12,0,0,12,12,0
Piraho,0,10,0,10,0,0,4,6,0,8,2,0,10,0,0,2,8,0,,10,0,6,4,10,0,1,9,10,0
Salarpur,0,0,11,2,7,2,4,7,0,11,0,0,0,11,0,0,11,0,,11,0,0,11,11,0,0,11,11,0
Kochahsa,0,11,0,1,10,0,6,5,0,11,0,2,9,0,0,1,10,6,,11,0,11,0,11,0,0,11,11,0
Kinjar,0,10,1,9,1,1,2,8,1,0,11,1,10,0,0,0,11,0,,11,0,6,5,11,0,0,11,11,0
Angarichak,0,4,7,10,1,0,1,10,0,10,1,0,4,7,0,0,11,0,,11,0,5,6,11,0,0,11,11,0
Sohsa,0,10,4,7,5,2,8,6,0,12,2,5,9,0,0,0,14,0,,14,0,9,5,14,0,0,14,14,0
Mirzapur,0,4,7,10,0,1,6,4,1,9,2,1,8,2,0,0,11,0,,11,0,0,11,11,0,0,11,10,1
Mahasi Chak,0,10,1,11,0,0,9,2,0,11,0,0,11,0,0,0,11,0,,11,0,0,11,11,0,0,11,11,0
Karehri,1,10,0,11,0,0,8,3,0,2,9,11,0,0,0,0,11,0,,6,5,8,3,11,0,3,8,9,2
Sarmastpur Newana,0,9,2,11,0,0,10,1,0,11,0,4,5,2,0,0,11,11,,11,0,11,0,11,0,0,11,11,0
