village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Namli,0,59,10,33,36,0,18,51,0,55,14,12,43,14,0,36,33,0,,68,1,66,3,69,0,43,26,64,5
Chuba,0,17,14,22,9,0,5,26,0,22,9,4,12,15,0,15,16,0,,30,1,31,0,31,0,8,23,26,5
Tumlabung,2,30,8,17,23,0,11,28,1,9,31,6,26,8,0,25,15,0,,38,2,40,0,40,0,9,31,37,3
Lingdok,1,53,13,39,28,0,13,54,0,30,37,27,26,14,1,48,18,0,,67,0,63,4,67,0,11,56,66,1
Samdur,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,1,1,0,,2,0,2,0,2,0,2,0,1,1
Tadong,0,4,0,1,3,0,3,1,0,0,4,1,3,0,0,3,1,0,,4,0,4,0,4,0,4,0,4,0
Burtuk,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,,1,0,1,0,1,0,0,1,1,0
Sichey,1,3,2,3,3,0,2,4,0,5,1,1,3,2,0,4,2,0,,6,0,6,0,6,0,0,6,4,2
Gangtok,0,4,2,4,2,0,2,4,0,5,1,0,4,2,0,4,2,0,,6,0,6,0,6,0,4,2,6,0
Namin,6,28,26,36,24,0,17,43,0,49,11,13,24,23,0,24,36,0,,59,1,58,2,60,0,35,25,52,8
Marchak,3,36,11,28,22,0,9,41,0,47,3,12,26,12,0,25,25,0,,50,0,48,2,50,0,27,23,37,13
Nazitam,10,31,0,23,18,0,8,33,0,28,13,41,0,0,0,22,19,0,,41,0,41,0,41,0,31,10,34,7
Phegyong,0,38,6,26,18,0,11,33,0,26,18,10,28,6,0,26,18,0,,43,1,44,0,44,0,44,0,37,7
Tshalumthang,4,17,2,17,6,0,5,18,0,2,21,10,11,2,0,11,12,0,,23,0,23,0,23,0,23,0,21,2
Tirkutam,4,18,2,11,13,0,7,17,0,0,24,11,11,2,0,15,9,0,,24,0,23,1,24,0,23,1,23,1
Martam,0,50,17,37,30,0,16,51,0,34,33,14,34,19,0,43,24,0,,61,6,63,4,67,0,24,43,50,17
Byeng Sang,2,19,4,17,8,0,9,16,0,21,4,6,13,6,0,16,9,0,,25,0,25,0,25,0,3,22,25,0
Beng Khamdong,1,12,2,9,6,0,1,14,0,15,0,7,6,2,0,9,6,0,,15,0,14,1,14,1,2,13,15,0
