village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kotla Khedi,0,0,107,8,98,1,100,7,0,75,32,0,32,75,0,0,106,0,,94,13,55,52,103,4,41,66,99,8
Ghana,0,0,77,0,68,9,69,8,0,58,19,0,20,57,1,0,75,0,,72,5,38,39,66,11,44,33,67,10
Thuaa,0,0,29,3,24,2,26,3,0,20,9,2,14,13,0,0,29,0,,25,4,1,28,26,3,26,3,27,2
Faridpur,0,0,28,0,28,0,27,1,0,19,9,0,14,14,0,0,28,0,,25,3,8,20,27,1,13,15,28,0
Sahaj Kui,0,0,32,2,27,3,30,2,0,29,3,0,9,23,0,0,32,0,,28,4,19,13,29,3,12,20,29,3
Kusum Kui,0,0,48,2,42,4,45,3,0,33,15,1,19,28,0,0,48,0,,41,7,31,17,41,6,15,33,44,4
Torniya,0,0,32,1,30,2,24,9,0,27,6,0,17,15,0,1,31,0,,31,3,3,31,33,1,27,7,29,5
Kolgaon,0,3,24,8,19,0,26,1,0,15,12,4,7,16,0,0,27,0,,27,0,8,19,27,0,15,12,27,0
Ramgarh,0,0,18,7,11,0,18,0,0,11,7,0,6,12,0,0,18,0,,18,0,7,11,18,0,11,7,16,2
Umariya,0,1,6,3,4,0,6,1,0,4,3,1,2,4,0,0,7,0,,7,0,2,5,7,0,4,3,7,0
Richhi,0,0,7,1,6,0,7,0,0,5,2,0,2,5,0,0,7,0,,6,1,3,4,6,0,5,2,7,0
Pipaliya Kalan,0,1,160,20,133,8,147,14,0,125,36,2,49,110,0,0,161,0,,129,31,93,67,142,16,75,85,117,43
Temla Kalan,0,0,6,0,5,1,6,0,0,5,1,0,0,6,0,0,6,0,,4,2,5,1,5,1,2,4,6,0
Bitariya,0,0,2,0,2,0,2,0,0,1,1,0,0,2,0,0,2,0,,1,1,0,2,2,0,1,1,0,2
Banapura,0,0,7,0,7,0,7,0,0,5,2,0,1,6,0,0,7,0,,5,2,4,3,7,0,6,1,7,0
Choutlai,0,0,288,23,258,7,271,16,1,242,46,2,73,213,0,0,288,0,,261,27,122,166,268,18,189,99,164,124
Jamani,0,0,17,4,13,0,17,0,0,14,3,0,10,7,0,0,17,0,,14,3,11,6,17,0,10,7,15,2
Dhapadiya,0,0,7,0,5,2,7,0,0,5,2,0,0,7,0,0,7,0,,7,0,2,5,6,1,2,5,5,2
Shivpur,0,6,162,18,149,1,165,4,0,130,39,6,66,91,0,0,154,0,,167,2,55,113,166,3,103,66,163,6
Chapdeodi,0,1,21,5,18,0,22,1,0,13,10,2,11,10,0,0,23,0,,21,2,11,12,23,0,15,8,23,0
Khapariya,0,0,139,13,126,0,128,11,0,110,29,0,62,77,0,0,139,0,,125,14,83,56,129,10,74,65,114,25
Amlada Dongar,0,0,59,5,53,1,56,3,0,39,20,0,20,39,0,0,59,0,,53,6,36,23,56,3,35,24,54,5
Ranipur,0,0,21,2,19,0,20,1,0,14,7,0,10,11,0,0,21,0,,19,2,10,11,20,1,8,13,19,2
Gurajghat,0,0,31,1,30,0,29,2,0,23,8,0,10,21,0,0,31,0,,29,2,10,21,24,7,18,13,30,1
Dhekna,0,0,3,0,3,0,3,0,0,1,2,0,0,3,0,0,3,0,,3,0,0,3,2,1,3,0,3,0
Pagdhal,0,0,50,1,48,1,47,3,0,32,18,0,15,35,0,0,50,0,,46,4,30,20,44,6,26,24,46,4
Bharlay,0,0,109,7,103,0,104,6,0,86,24,1,26,82,0,0,109,0,,100,10,38,72,98,12,65,45,101,9
Santai,0,0,39,4,35,0,36,3,0,28,11,0,12,27,0,0,39,0,,35,4,17,22,35,4,18,21,36,3
Moriya,0,0,4,0,4,0,4,0,0,3,1,0,0,4,0,0,4,0,,4,0,0,4,4,0,3,1,4,0
Paraswada,0,0,60,4,54,2,53,7,0,49,11,3,24,33,0,1,59,0,,55,5,8,52,48,12,53,7,53,7
Morghat,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,,1,0,0,1,0,1,0,1,1,0
Gangiya,0,0,12,0,12,0,12,0,0,9,3,0,1,11,0,0,12,0,,11,1,1,11,7,5,10,2,10,2
Bandarkho,0,0,74,4,69,1,59,15,0,56,18,0,26,48,0,0,74,0,,71,3,38,36,70,4,50,24,66,8
Palasi,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Dhamaniya,0,0,26,2,23,1,24,2,0,21,5,0,8,18,0,0,26,0,,25,1,16,10,24,2,9,17,23,3
Samardha,0,0,8,1,5,2,7,1,0,4,4,0,2,6,0,0,8,0,,7,1,2,6,8,0,3,5,6,2
GADRIPURA,0,0,8,1,7,0,7,1,0,6,2,0,0,8,0,0,8,0,,8,0,0,8,6,2,5,3,7,1
Malka Khedi,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,1,0,1,0
Somalwada,0,0,27,0,27,0,22,5,0,19,8,1,8,18,0,0,27,0,,23,4,16,11,24,3,14,13,25,2
Makodiya,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Nawalgaon,0,0,7,0,7,0,6,1,0,6,1,0,2,5,0,0,7,0,,6,1,2,5,6,1,3,4,6,1
Naharkola Kalan,0,0,11,0,11,0,10,1,0,2,9,0,2,9,0,0,11,0,,9,2,7,4,10,1,4,7,11,0
Amlada Khurd,0,0,31,1,30,0,30,1,0,27,4,1,11,19,0,0,31,0,,28,3,24,7,30,1,16,15,31,0
Rasi,0,0,26,3,23,0,25,1,0,24,2,0,12,14,0,0,26,0,,23,3,21,5,24,2,10,16,25,1
Chatarkheda,0,0,62,3,57,2,58,4,0,51,11,0,21,41,0,0,62,0,,57,5,38,24,61,1,19,43,61,1
Ghoghara,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,,1,0,1,0,1,0,1,0,0,1
Papan,0,0,12,1,11,0,12,0,0,12,0,0,5,7,0,0,12,0,,12,0,3,9,11,1,8,4,12,0
Achanagaon,0,0,4,0,4,0,4,0,0,4,0,0,2,2,0,0,4,0,,4,0,4,0,4,0,2,2,4,0
Bhainsadeh,0,0,20,5,15,0,18,2,0,15,5,0,7,13,0,0,20,0,,20,0,6,14,20,0,13,7,20,0
Hamidpur,0,0,39,6,33,0,37,1,1,29,10,0,17,22,0,0,39,0,,38,1,12,27,38,1,28,11,39,0
Kund Kalan,0,0,6,0,6,0,6,0,0,5,1,0,2,4,0,0,6,0,,6,0,0,6,6,0,3,3,6,0
Luchgaon,0,0,11,0,11,0,11,0,0,10,1,0,4,7,0,0,11,0,,10,1,3,8,10,1,6,5,10,1
Kajli,0,0,2,0,2,0,2,0,0,2,0,0,0,2,0,0,2,0,,1,1,1,1,2,0,2,0,2,0
Bisoni Kalan,0,0,25,3,22,0,25,0,0,23,2,0,10,15,0,0,25,0,,24,1,9,16,25,0,20,5,24,1
Malapat,0,0,127,6,112,9,113,14,0,92,35,0,34,93,0,0,127,0,,104,23,12,115,116,11,92,35,115,12
Chapara Garhan,0,1,4,1,4,0,5,0,0,5,0,1,2,2,0,0,5,0,,5,0,2,3,5,0,2,3,5,0
Bamuliya,0,0,3,0,3,0,3,0,0,3,0,0,2,1,0,0,3,0,,3,0,1,2,3,0,1,2,3,0
