village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dapura Kh.,0,3,3,6,0,0,6,0,0,0,6,6,0,0,0,0,6,6,0,6,0,6,0,6,0,6,0
Inzori,0,6,30,5,1,30,34,2,0,0,36,29,7,0,0,0,36,6,30,11,25,36,0,35,1,36,0
Gavha,1,20,92,1,20,92,112,1,0,9,104,84,28,1,0,0,113,7,106,93,20,113,0,49,64,106,7
Khambala,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
Giroli bhag 1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
Jotibanagar,0,0,51,19,30,2,18,33,0,0,51,0,4,47,0,0,51,0,51,51,0,51,0,51,0,0,51
Hatoli,2,9,27,0,7,31,35,2,1,0,38,29,8,1,0,0,38,0,38,28,10,38,0,38,0,37,1
Kupta,0,8,189,8,88,101,159,37,1,15,182,91,47,59,0,0,197,58,139,51,146,197,0,195,2,197,0
Karpa,0,0,84,7,42,35,44,40,0,0,84,34,7,43,0,0,84,48,36,21,63,84,0,83,1,84,0
Dhanora Bk.,0,28,75,0,8,95,100,3,0,0,103,51,45,7,1,1,101,2,101,91,12,103,0,81,22,102,1
Somnathnagar,0,5,98,0,5,98,99,4,0,13,90,67,21,15,0,0,102,3,100,68,35,103,0,103,0,103,0
Sawali,0,15,44,0,1,58,59,0,0,1,58,50,8,1,0,0,59,1,58,58,1,59,0,39,20,59,0
Parawa,1,39,70,5,21,84,84,26,0,60,50,91,19,0,0,12,98,0,110,86,24,110,0,54,56,110,0
Panchala,1,64,86,0,85,66,148,1,2,1,150,118,24,9,0,0,151,8,143,124,27,151,0,139,12,151,0
Dhanora Kh.,0,0,8,0,8,0,2,6,0,0,8,0,1,7,0,0,8,6,2,1,7,8,0,5,3,8,0
Chikhali,0,33,39,0,1,71,69,3,0,3,69,24,40,8,0,0,72,4,68,71,1,72,0,66,6,72,0
Pimpalshenda,0,10,40,0,0,50,39,11,0,0,50,31,15,4,0,0,50,0,50,23,27,50,0,49,1,50,0
Vasantnagar (Poharadevi),0,29,21,0,0,50,48,2,0,0,50,50,0,0,0,0,50,7,43,41,9,50,0,50,0,50,0
Karkheda,0,1,50,0,48,3,50,1,0,0,51,38,13,0,0,0,51,0,51,24,27,51,0,51,0,51,0
Ajani,0,11,92,0,40,63,102,1,0,0,103,88,15,0,0,0,103,0,103,43,60,103,0,103,0,103,0
Eklara,0,8,46,0,22,32,53,1,0,0,54,54,0,0,0,0,54,1,53,31,23,54,0,54,0,54,0
Abhaikheda,0,1,51,0,16,36,47,5,0,1,51,52,0,0,0,0,52,1,51,36,16,52,0,52,0,52,0
Somthana,0,0,51,0,43,8,45,6,0,0,51,22,16,13,0,0,51,0,51,6,45,51,0,51,0,51,0
Deurwadi,0,10,104,0,33,81,103,11,0,0,114,61,50,3,0,0,114,0,114,92,22,114,0,114,0,114,0
Watod,0,35,34,0,47,22,69,0,0,0,69,12,30,27,0,0,69,0,69,30,39,69,0,69,0,69,0
Vitholi,0,3,47,0,31,19,46,3,1,7,43,50,0,0,0,0,50,7,43,9,41,50,0,50,0,49,1
Ratanwadi,0,1,17,0,8,10,16,2,0,1,17,4,9,5,0,0,18,0,18,10,8,18,0,18,0,18,0
Kolar,0,1,10,0,3,8,10,1,0,0,11,11,0,0,0,0,11,0,11,1,10,11,0,11,0,11,0
Hatti,0,4,6,0,7,3,4,6,0,3,7,10,0,0,0,0,10,0,10,4,6,10,0,10,0,10,0
Gondegaon.,0,6,2,0,6,2,7,1,0,0,8,8,0,0,0,0,8,0,8,0,8,8,0,8,0,8,0
Devthana,0,6,10,0,12,4,15,1,0,0,16,16,0,0,0,0,16,0,16,2,14,16,0,16,0,16,0
Someshwarnagar,0,13,7,0,15,5,16,4,0,0,20,5,10,5,0,0,20,0,20,8,12,20,0,20,0,20,0
Jamdara (Kavathal),0,3,7,0,7,3,9,1,0,1,9,10,0,0,0,0,10,0,10,0,10,10,0,10,0,10,0
Dhamani (Manora),0,2,4,0,2,4,6,0,0,1,5,6,0,0,0,0,6,0,6,4,2,6,0,6,0,6,0
Mohgavhan,0,4,6,0,5,5,5,5,0,0,10,10,0,0,0,0,10,0,10,0,10,10,0,10,0,10,0
Fulumari bhag 1,0,13,9,0,13,9,20,2,0,0,22,2,13,7,0,0,22,0,22,10,12,22,0,22,0,22,0
Vilegaon,0,1,1,0,2,0,2,0,0,0,2,1,1,0,0,0,2,0,2,2,0,2,0,2,0,2,0
Umbarda,0,4,6,0,0,10,10,0,0,0,10,7,3,0,0,0,10,2,8,6,4,10,0,10,0,10,0
Rui,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
Manora,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
Gadegaon,0,2,0,0,0,2,2,0,0,0,2,1,1,0,0,0,2,0,2,1,1,2,0,2,0,2,0
