village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sarola Kalan,0,0,0,23,3,0,26,0,0,0,0,0,7,19,0,0,26,0,,19,7,22,4,26,0,0,0,26,0
Mahira,0,0,0,9,0,0,9,0,0,0,0,0,4,5,0,0,9,0,,5,4,8,1,9,0,0,0,9,0
Kanwarpura Mandwalan,0,0,0,4,1,0,5,0,0,0,0,0,2,3,0,0,5,0,,3,2,5,0,5,0,0,0,5,0
Banniya,0,0,0,8,1,0,8,0,1,0,0,0,3,6,0,0,9,0,,6,3,6,3,9,0,0,0,9,0
Pakhrana,0,0,0,7,1,0,8,0,0,0,0,0,3,5,0,0,8,0,,6,2,5,3,8,0,0,0,8,0
Borda Mau,0,0,0,13,0,0,13,0,0,0,0,0,6,7,0,0,13,0,,9,4,12,1,13,0,0,0,13,0
Chhatar Pura,0,0,0,10,1,0,11,0,0,0,0,0,5,6,0,0,11,0,,11,0,10,1,11,0,0,0,11,0
Aloda,0,0,0,9,0,0,9,0,0,0,0,0,3,6,0,0,9,0,,6,3,8,1,9,0,0,0,9,0
Rajpura,0,0,0,11,2,0,13,0,0,0,0,0,3,10,0,0,13,0,,11,2,8,5,13,0,0,0,13,0
Dhanoda Khurd,0,0,0,5,0,0,4,0,1,0,0,0,2,3,0,0,5,0,,3,2,5,0,5,0,0,0,5,0
Mori,0,0,0,2,1,0,3,0,0,0,0,0,1,2,0,0,3,0,,1,2,3,0,3,0,0,0,3,0
Bhairoopura,0,0,0,11,0,0,11,0,0,0,0,1,2,8,0,0,11,0,,7,4,10,1,11,0,0,0,11,0
Motla,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,,4,1,4,1,5,0,0,0,5,0
Alodi,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,,2,0,1,1,2,0,0,0,2,0
Baisar,0,0,0,13,2,0,15,0,0,0,0,0,6,9,0,0,15,0,,12,3,13,2,15,0,0,0,15,0
Gadarwara Noorji,0,0,0,4,0,0,4,0,0,0,0,0,1,3,0,0,4,0,,3,1,4,0,4,0,0,0,4,0
Soomar,0,0,0,8,1,0,9,0,0,0,0,0,1,8,0,0,9,0,,7,2,7,2,9,0,0,0,9,0
Jawra,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0
Jal Kheri,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,2,0,,2,0,1,1,2,0,0,0,2,0
Bhatwasi,0,0,0,2,1,0,3,0,0,0,0,0,1,2,0,0,3,0,,2,1,2,1,3,0,0,0,3,0
Bishan Kheri,0,0,0,26,1,0,26,1,0,0,0,1,12,14,0,0,27,0,,20,7,23,4,27,0,0,0,27,0
Antarwara,0,0,0,6,1,0,7,0,0,0,0,0,1,6,0,0,7,1,,5,2,6,1,7,0,0,0,7,0
