village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Mardi,0,13,111,29,63,32,81,29,14,6,118,22,9,93,0,0,124,84,40,72,52,121,3,0,124,124,0
Virali,0,1,43,5,13,26,22,21,1,1,43,31,10,3,34,0,10,0,44,44,0,44,0,0,44,44,0
Didwaghwadi (divad),15,7,0,3,8,11,22,0,0,2,20,22,0,0,0,0,22,22,0,22,0,22,0,0,22,0,22
Virkarwadi,0,0,10,0,5,5,4,3,3,0,10,5,2,3,9,0,0,0,10,10,0,10,0,0,10,10,0
Wadjal,0,35,86,48,40,33,74,29,17,41,80,27,3,90,7,1,112,0,121,95,26,121,0,2,119,118,3
Kukudwad,0,0,36,2,1,33,34,2,0,3,33,3,8,25,1,0,35,23,13,36,0,36,0,0,36,36,0
Dhamani,0,3,52,1,27,27,5,34,16,2,53,45,9,1,14,0,41,32,23,55,0,55,0,0,55,55,0
Jashi,0,0,31,1,13,17,0,31,0,0,31,12,9,10,8,0,22,0,31,31,0,31,0,0,31,31,0
Kolewadi,0,0,10,4,3,3,10,0,0,1,9,9,1,0,0,0,10,8,2,10,0,10,0,0,10,10,0
Ranjani,0,0,20,1,14,5,0,0,20,1,19,10,2,8,0,0,20,0,20,20,0,20,0,0,20,20,0
Injabav,0,0,20,2,14,4,15,5,0,2,18,9,2,9,19,0,1,0,20,18,2,20,0,2,18,20,0
Kiraksal,0,0,61,7,19,35,19,40,2,5,56,37,10,14,37,0,24,61,0,61,0,61,0,0,61,61,0
Bangarwadi,1,1,48,0,14,36,26,11,13,9,41,24,11,15,26,0,24,34,16,49,1,50,0,1,49,50,0
Pulkoti,0,0,10,1,4,5,10,0,0,0,10,6,2,2,10,0,0,0,10,9,1,10,0,1,9,10,0
Shirtav,0,0,10,0,7,3,8,2,0,1,9,6,2,2,6,0,4,0,10,10,0,10,0,0,10,10,0
Dahivadi,0,0,50,12,24,14,3,45,2,10,40,47,1,2,0,0,50,50,0,50,0,50,0,0,50,50,0
Andhali,0,7,23,4,17,9,30,0,0,5,25,19,2,9,0,0,30,30,0,30,0,30,0,0,30,30,0
Bodake,0,0,10,0,10,0,0,2,8,0,10,3,5,2,0,0,10,10,0,10,0,10,0,0,10,10,0
Tondale,0,0,35,3,12,20,33,1,1,0,35,22,7,6,30,0,5,0,35,0,35,35,0,35,0,35,0
Pingali Kh.,0,0,10,0,10,0,1,8,1,3,7,0,0,10,0,0,10,0,10,10,0,10,0,0,10,10,0
Gatewadi,0,0,10,0,6,4,0,10,0,4,6,1,1,8,3,0,7,9,1,9,1,10,0,0,9,10,0
Gangoti,0,0,41,3,16,22,2,11,28,0,41,15,14,12,30,2,9,0,41,41,0,41,0,0,41,41,0
Divad,0,47,70,24,47,46,69,23,25,17,100,25,1,91,8,0,109,32,85,46,71,117,0,1,116,102,15
Bijavadi,0,1,39,18,19,3,40,0,0,6,34,27,12,1,0,0,39,40,0,20,20,40,0,0,40,40,0
Wawarhire,0,23,117,54,63,23,114,26,0,26,114,3,12,125,40,0,98,29,111,97,43,140,0,0,140,140,0
Dhuldev,0,0,20,0,4,16,9,7,4,4,16,8,9,3,17,0,3,19,1,19,1,20,0,1,19,20,0
Pingali Bk,0,55,63,45,47,26,69,48,1,18,100,9,5,104,9,0,109,9,109,44,74,118,0,0,118,92,26
Yelewadi,0,0,9,0,6,3,0,0,9,0,9,8,1,0,0,0,9,0,9,9,0,9,0,0,9,9,0
Pukalewadi,0,0,10,2,5,3,3,5,2,7,3,2,6,2,1,0,9,0,10,10,0,10,0,0,10,10,0
Chillarwadi,0,0,19,0,10,9,9,9,1,0,19,6,7,6,10,0,9,18,1,19,0,19,0,0,19,19,0
Agaswadi,0,0,11,2,6,3,3,8,0,0,11,7,3,1,3,0,8,11,0,11,0,11,0,0,11,11,0
