village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Aagar,0,8,58,40,22,4,16,50,0,66,0,64,2,0,0,24,42,66,0,43,23,63,3,57,9,66,0
Ravalgaon,0,14,54,41,25,2,34,34,0,67,1,64,4,0,0,23,45,68,0,61,7,68,0,46,22,68,0
Gumaud,0,6,65,43,22,6,24,47,0,69,2,70,1,0,0,13,58,71,0,68,3,71,0,54,17,71,0
Malla Bapru,0,18,48,32,29,5,31,35,0,60,6,63,3,0,0,13,53,66,0,52,14,66,0,62,4,66,0
Bapru Talla,0,11,57,38,27,3,12,56,0,65,3,66,2,0,0,21,47,66,2,48,20,68,0,63,5,68,0
Khakora,0,0,66,36,29,1,27,38,1,60,6,66,0,0,0,16,50,66,0,55,11,63,3,65,1,66,0
Naumana,0,11,57,44,17,7,32,36,0,64,4,53,14,1,0,12,56,68,0,58,10,68,0,63,5,60,8
Chhanda,0,0,66,38,24,4,26,40,0,47,19,63,3,0,0,18,48,63,3,62,4,66,0,66,0,66,0
Gwenada,0,15,54,38,25,6,18,51,0,65,4,66,3,0,0,7,62,64,5,58,11,69,0,68,1,69,0
Bantoli,0,19,42,38,17,6,9,51,1,56,5,61,0,0,0,12,49,61,0,56,5,61,0,61,0,61,0
Galla Gaon,0,5,60,31,28,6,25,40,0,62,3,60,4,1,0,8,57,62,3,54,11,65,0,49,16,65,0
Tari Gaon,0,7,53,33,21,6,24,36,0,57,3,49,7,4,0,14,46,60,0,54,6,60,0,28,32,60,0
Chami May Goonth,0,5,62,43,22,2,28,39,0,59,8,66,1,0,0,12,55,67,0,51,16,67,0,63,4,67,0
Batauri,0,0,68,34,29,5,23,45,0,44,24,68,0,0,0,2,66,68,0,57,11,68,0,60,7,68,0
Kakari,0,0,71,33,32,6,33,38,0,48,23,71,0,0,0,2,69,71,0,62,8,71,0,70,1,71,0
