village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chanderghat,0,15,28,35,8,0,25,18,0,25,18,3,12,28,0,0,43,37,6,10,33,43,0,27,16,39,4
Tarangar,0,3,4,5,2,0,3,4,0,3,4,1,2,4,0,0,7,7,0,3,4,7,0,7,0,7,0
Nishchintapur,0,10,5,13,2,0,4,11,0,13,2,2,8,5,0,0,15,14,1,4,11,15,0,13,2,15,0
Syamnagar,0,10,9,16,3,0,12,7,0,18,1,0,11,8,0,0,19,17,2,4,15,19,0,17,2,16,3
Chak Haulia,0,1,2,2,1,0,2,1,0,2,1,0,1,2,0,0,3,3,0,1,2,3,0,2,1,3,0
Chak Balarampur,0,2,2,4,0,0,2,2,0,3,1,0,2,2,0,0,4,4,0,1,3,4,0,3,1,4,0
Khaspu,0,15,20,31,4,0,20,12,3,22,13,2,11,22,0,0,35,33,2,11,24,35,0,27,8,33,2
Puthimari,1,22,11,17,17,0,20,13,1,33,1,9,14,11,0,0,34,34,0,18,16,34,0,28,6,32,2
Chak Khas Taranipur,1,7,5,8,5,0,5,6,2,11,2,2,7,4,0,0,13,12,1,4,9,13,0,12,1,11,2
Chak Chilakhali,0,1,1,2,0,0,1,0,1,2,0,0,1,1,0,0,2,2,0,0,2,2,0,2,0,2,0
Bahadurpur,0,4,6,10,0,0,6,4,0,8,2,0,4,6,0,0,10,10,0,2,8,10,0,7,3,10,0
Fatepur,0,1,5,4,2,0,5,1,0,4,2,0,2,4,0,0,6,6,0,1,5,6,0,6,0,5,1
Mobarakpur,0,6,11,15,2,0,13,3,1,14,3,2,5,10,0,0,17,14,3,6,11,17,0,10,7,17,0
Gopalpur,0,6,6,10,2,0,8,4,0,11,1,0,6,6,0,0,12,12,0,6,6,12,0,9,3,12,0
Tehatta,1,42,53,84,12,0,68,28,0,61,35,9,32,55,0,0,96,92,4,32,64,96,0,66,30,91,5
