village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Pachari,0,46,154,75,125,0,67,130,3,166,34,2,78,120,0,7,193,190,10,69,131,199,0,200,0,199,1
Durpa,0,15,185,143,57,0,37,163,0,187,13,9,81,109,0,9,191,188,12,97,103,200,0,200,0,200,0
Kansa,1,9,190,36,150,14,18,167,15,151,48,0,2,197,0,20,178,199,1,35,165,192,0,200,0,195,5
Dhaneli,0,13,187,23,176,1,32,167,1,190,10,4,65,131,0,6,194,194,5,72,127,169,0,198,1,200,0
Tendubhata,0,2,198,0,196,4,42,158,0,200,0,0,83,117,0,8,191,191,9,126,74,200,0,200,0,200,0
Khokhsa,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
Khaira,1,45,152,8,185,5,28,171,0,198,1,9,168,21,0,9,188,184,15,116,83,199,0,199,0,199,0
