village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Garhi Mewat,0,0,4,4,0,0,1,3,0,4,0,0,0,4,0,0,4,0,,4,0,0,4,4,0,0,0,4,0
Baldeowas,0,0,7,5,2,0,1,6,0,7,0,0,0,7,0,0,7,0,,5,2,1,6,7,0,0,0,7,0
KAWAN KA BAS,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,0,0,1,0
Jateri,1,0,15,14,2,0,5,11,0,16,0,0,0,16,0,0,16,0,,12,4,2,14,16,0,0,0,16,0
Toda,0,0,14,11,3,0,5,9,0,14,0,0,0,14,0,0,14,0,,13,1,1,13,14,0,0,0,14,0
Hayatpur,0,0,5,5,0,0,1,4,0,5,0,0,0,5,0,0,5,0,,3,2,0,5,5,0,0,0,5,0
Baroli Chauth,0,0,16,13,3,0,2,14,0,16,0,0,0,16,0,0,16,0,,15,1,3,13,16,0,0,0,16,0
Nigohi,0,0,50,47,3,0,9,41,0,50,0,0,0,50,0,0,50,4,,46,4,15,35,50,0,0,0,50,0
Bahaj,0,0,33,29,4,0,19,14,0,33,0,0,0,33,0,0,33,0,,25,8,9,24,33,0,0,0,33,0
Barawali,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,0,0,1,0
Seu,0,0,20,15,5,0,10,10,0,20,0,0,0,20,1,0,19,2,,18,2,4,16,20,0,0,0,20,0
Paramdara,0,0,30,25,5,0,4,24,2,30,0,0,0,30,0,0,30,1,,27,3,3,27,30,0,0,0,30,0
Kakra,0,0,29,26,3,0,4,24,1,29,0,0,0,29,0,0,29,0,,26,3,23,6,29,0,0,0,29,0
Anjari,0,0,2,2,0,0,1,1,0,2,0,0,0,2,0,0,2,1,,2,0,1,1,2,0,0,0,2,0
Parla,0,0,3,3,0,0,1,2,0,3,0,0,0,3,0,0,3,1,,3,0,1,2,3,0,0,0,3,0
Bahoraki,0,0,8,8,0,0,3,5,0,8,0,0,0,8,0,0,8,0,,8,0,2,6,8,0,0,0,8,0
Hingota,0,0,5,5,0,0,0,5,0,5,0,0,0,5,0,0,5,0,,5,0,4,1,5,0,0,0,5,0
Panhori,0,0,100,65,35,0,28,71,1,100,0,0,0,100,0,0,100,12,,47,53,18,82,73,27,0,0,74,26
Girse,1,0,36,33,4,0,17,20,0,37,0,0,0,37,0,0,37,2,,36,1,5,32,37,0,0,0,37,0
Khohri,0,0,13,11,2,0,4,9,0,13,0,0,0,13,1,0,12,1,,13,0,0,13,13,0,0,0,13,0
Suhera,0,0,6,5,1,0,0,6,0,6,0,0,0,6,0,0,6,0,,6,0,1,5,6,0,0,0,6,0
Dhamari,0,0,44,41,2,1,5,39,0,44,0,0,0,44,0,0,44,2,,43,1,0,44,44,0,0,0,44,0
Nahra Chauth,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,0,1,1,0,0,0,1,0
