village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Narsingpur,0,2,7,0,3,6,8,1,0,9,0,0,1,8,0,0,9,2,7,2,7,9,0,6,3,8,1
Kinhala,0,0,27,0,10,17,24,3,0,27,0,0,4,23,0,0,27,0,27,7,19,27,0,14,13,22,5
Jasapur,0,2,13,0,10,5,11,3,1,15,0,0,0,15,0,0,15,0,15,2,13,15,0,10,5,11,4
Ekarjun,0,0,7,0,1,6,6,1,0,7,0,0,4,3,0,0,7,0,7,1,6,7,0,2,5,4,3
Malegaon(Kali),0,2,29,0,11,20,27,4,0,31,0,0,4,27,0,0,31,1,30,3,28,31,0,11,20,27,4
Methiraji,0,0,59,0,23,36,42,14,3,54,5,6,23,30,0,0,59,0,59,0,58,59,0,2,57,48,11
Selgaon L.,0,30,5,0,18,17,30,4,1,0,35,0,6,29,0,0,35,23,12,22,13,35,0,31,4,35,0
Kannamwargram,0,5,48,0,30,23,53,0,0,0,53,0,41,12,0,0,53,35,18,37,16,53,0,50,3,52,1
Kannamwargram Heti,0,0,10,0,7,3,10,0,0,0,10,0,7,3,0,0,10,7,3,5,5,10,0,10,0,10,0
Sarwadi,0,0,63,0,24,39,37,26,0,55,8,2,15,46,0,0,63,0,63,0,63,63,0,17,46,48,15
Panjara Go.,0,0,34,0,10,24,30,4,0,33,1,0,1,33,0,0,34,0,34,15,19,34,0,4,30,1,33
Gawandi,0,2,58,0,0,60,20,40,0,47,13,0,5,55,0,0,60,0,60,3,57,59,0,8,52,60,0
Jaurwada Kh.,0,20,2,0,9,13,15,4,3,0,22,0,2,20,0,0,22,12,10,14,8,22,0,17,5,22,0
Nandora,0,0,7,0,2,5,7,0,0,0,7,0,5,2,0,0,7,6,1,6,1,7,0,5,2,7,0
Jaurkheda,0,0,5,0,4,1,5,0,0,0,5,0,2,3,0,0,5,2,3,3,2,5,0,5,0,5,0
Dharti,0,7,1,0,3,5,0,5,3,0,8,0,0,8,0,0,8,5,3,6,2,8,0,7,1,8,0
Bhiwapur,0,2,20,0,11,11,22,0,0,0,22,0,18,4,0,0,22,17,5,18,4,22,0,19,3,22,0
Bhalu,0,9,3,0,6,6,7,1,4,0,12,0,0,12,0,0,12,5,7,6,6,12,0,12,0,12,0
Chincholi,0,2,17,0,10,9,13,6,0,19,0,0,2,17,0,0,19,0,19,7,12,19,0,17,2,19,0
Ranwadi,0,1,4,0,3,2,5,0,0,5,0,0,2,3,0,0,5,0,5,1,4,5,0,5,0,5,0
Ragadgaon,0,0,3,0,2,1,3,0,0,3,0,0,0,3,0,0,3,1,2,0,3,3,0,3,0,3,0
Selgaon U.,0,1,2,0,2,1,3,0,0,3,0,0,0,3,0,0,3,0,3,1,2,3,0,3,0,3,0
sonegaon (Musth.),0,0,3,0,2,1,2,1,0,3,0,0,1,2,0,0,3,0,3,1,2,3,0,3,0,3,0
Botona,0,0,73,0,28,45,39,29,5,71,2,0,1,72,0,0,73,0,73,3,70,73,0,7,66,67,6
Dhawadi Bk,0,0,31,0,20,11,31,0,0,31,0,1,1,29,0,0,31,0,31,6,25,28,0,26,5,23,8
Dabha,0,1,1,1,0,1,2,0,0,1,1,0,0,2,0,0,2,0,2,0,2,2,0,2,0,1,1
Bhalewadi,0,0,52,1,30,21,44,6,2,52,0,1,1,50,0,0,52,0,52,6,46,50,0,17,35,44,8
Kakada,0,0,2,2,0,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,2,2,0,2,0,2,0
