village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kangar Bk.,0,0,41,2,35,4,2,38,1,41,0,0,32,9,3,0,37,0,41,15,26,41,0,31,10,41,0
Tilapur,0,4,95,92,7,0,35,49,15,9,90,72,12,15,0,0,99,0,99,62,37,93,6,95,4,9,90
Manori,0,4,6,2,8,0,0,8,2,10,0,0,1,9,0,0,10,0,10,9,1,10,0,2,8,10,0
Chincholi,0,2,8,4,5,1,1,8,1,10,0,0,2,8,0,0,10,0,10,9,1,10,0,3,7,10,0
Tambhere,0,3,7,6,4,0,1,7,2,10,0,0,0,10,0,0,10,0,10,9,1,10,0,2,8,10,0
Takalimiya,0,3,7,5,5,0,1,9,0,10,0,0,0,10,0,0,10,0,10,10,0,10,0,2,8,10,0
Lakh,0,1,9,6,3,1,1,9,0,10,0,0,0,10,0,0,10,0,10,7,3,10,0,2,8,10,0
Tulapur,0,5,15,12,8,0,3,16,1,20,0,0,6,14,0,0,20,0,20,14,6,20,0,10,10,18,2
Songaon,0,0,15,8,7,0,0,14,1,15,0,0,13,2,0,0,15,0,15,4,11,15,0,13,2,14,1
Nimbhere,0,0,9,2,7,0,1,7,1,9,0,1,5,3,0,0,9,0,9,2,7,9,0,7,2,7,2
Guha,0,9,21,17,13,0,1,26,3,30,0,0,2,28,0,0,30,0,30,20,10,30,0,8,22,30,0
Tandulner,0,2,8,4,6,0,1,7,2,10,0,0,8,2,0,0,10,0,10,6,4,10,0,10,0,10,0
Deolalipravara,0,0,21,3,14,4,0,14,7,21,0,1,12,8,1,0,20,0,21,8,13,21,0,18,3,21,0
Dhamori Bk.,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
Umbre,0,1,9,6,2,2,0,8,2,10,0,2,8,0,0,0,10,0,10,5,5,10,0,1,9,10,0
Warwandi,0,1,20,8,10,3,0,20,1,20,1,9,12,0,0,0,21,0,21,6,15,21,0,3,18,16,5
Mokal Ohal,0,1,7,4,4,0,0,7,1,8,0,0,5,3,0,0,8,0,8,1,7,8,0,7,1,8,0
Babhulgaon,0,2,17,10,9,0,0,16,3,19,0,10,9,0,3,0,16,0,19,8,11,19,0,1,18,19,0
Baragaon Nandur,0,2,9,3,6,2,0,10,1,11,0,0,10,1,0,0,11,0,11,8,3,11,0,10,1,11,0
Rampur,0,2,111,102,10,1,41,60,12,23,90,78,28,7,1,1,111,0,113,85,28,102,11,107,6,23,90
Kanadgaon ,0,1,18,10,9,0,1,16,2,19,0,3,14,2,2,0,17,0,19,7,12,19,0,6,13,19,0
Wabalewadi,0,0,10,5,3,2,0,9,1,10,0,2,8,0,2,0,8,0,10,6,4,10,0,0,10,10,0
Khadambe Kh.,1,0,86,86,1,0,41,39,7,0,87,75,5,7,0,0,87,0,87,42,45,87,0,84,3,0,87
Khudsargaon,0,0,90,90,0,0,42,37,11,0,90,84,4,2,0,0,90,0,90,32,58,88,1,88,2,0,90
Tamnar Akhada,0,0,90,90,0,0,32,43,15,0,90,80,7,3,0,0,90,0,90,32,58,88,2,83,7,1,89
Gadakhwadi,0,0,90,90,0,0,39,41,10,0,90,74,12,4,0,0,90,0,90,33,57,84,6,83,7,0,90
Bodhegaon,0,0,90,90,0,0,44,37,9,0,90,82,6,2,0,0,90,0,90,61,29,83,7,90,0,2,88
Chinchvihire,0,0,90,90,0,0,43,35,12,0,90,74,11,5,0,0,90,0,90,50,40,85,5,86,4,0,90
Gadakhwadi,0,0,90,90,0,0,39,41,10,0,90,74,12,4,0,0,90,0,90,33,57,84,6,83,7,0,90
Bodhegaon,0,0,90,90,0,0,44,37,9,0,90,82,6,2,0,0,90,0,90,61,29,83,7,90,0,2,88
Chinchvihire,0,0,90,90,0,0,43,35,12,0,90,74,11,5,0,0,90,0,90,50,40,85,5,86,4,0,90
Mahegaon,0,0,91,90,1,0,34,42,15,1,90,67,14,10,1,0,90,0,91,60,31,85,6,82,9,1,90
Aambi,0,0,90,90,0,0,36,44,10,0,90,78,11,1,0,1,89,0,90,50,40,75,15,88,2,1,89
Jambhali,0,4,5,9,0,0,0,9,0,9,0,1,5,3,7,0,2,0,9,2,7,9,0,6,3,9,0
Chandegaon,0,2,0,2,0,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0,2,2,0,0,2,2,0
Rahuri Kh.,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
